Symbol,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16,mix17,mix18,mix19,mix20,mix21,mix22,mix23,mix24,mix25,mix26,mix27,mix28,mix29,mix30,mix31,mix32,mix33,mix34,mix35,mix36,mix37,mix38,mix39,mix40,mix41,mix42,mix43,mix44,mix45,mix46,mix47,mix48,mix49,CD4.T.cells,CD8.T.cells,monocytic.lineage,neutrophils,NK.cells,B.cells,fibroblasts
serinc2,0.4397567604327774,0.47510379612672315,0.49852466534427936,0.7731666745131207,0.711662787121609,0.4961274428436208,0.45037774535140995,0.6292139660343665,0.48547261068459624,0.7358298677068874,0.7852691171199244,0.4996150268545962,0.9549288756818344,0.6727973548444984,0.43132138317666063,0.7747661377907363,0.15414548930537397,0.4945416198437282,0.2970053004292966,0.18796281553801225,0.3994667435878064,0.9471909279126717,0.43904194474517727,0.24623316688018387,0.10125220589349604,0.18397130353535962,0.5622895542070123,0.4381105416748885,0.17531023886580638,0.7213232313451112,0.2873839548907803,0.01900494219345183,0.48445476468496945,0.5283534661738124,0.16634491541434354,0.886640943921646,0.7602687716791926,0.10475046201525534,0.392079789551423,0.7235399319374223,0.8457373038843417,0.640204142985453,0.20411507957643454,0.778135788181659,0.4919148117594081,0.5845785232057257,0.5352264352973819,0.36884032440231096,0.33906166881097816,0.7259431137679874,0.8073422536495267,0.6822127927398447,0.9998589834988142,0.801624156827765,0.4215682299337681,0.003341597766188917,0.003341698057833947
trdmt1,0.47456053319670144,0.4745182919031703,0.5133786150245301,0.8452433071161285,0.41408322399692155,0.4702729691928741,0.8050562091623774,0.9603764598132333,0.5950175199097517,0.36941475831734627,0.6842541854717473,0.22730970621683744,0.9170262753423899,0.8325735301609571,0.4639867107591614,0.6206025823947279,0.23991573206856304,0.4219111571917887,0.48252128589859067,0.2452765237783479,0.5236778131655497,0.8403252834864279,0.5521373707900411,0.4578638946647831,0.07797137704586991,0.062205568583518965,0.8842861026756692,0.11460191842233058,0.38032863215893586,0.7646865891139862,0.1125484677417799,0.01526869205340263,0.45631938058600774,0.34959019971759,0.1883704488789037,0.7923557304306916,0.7603128343687855,0.11270357738667397,0.1559037269172568,0.7450782559392137,0.7688383538364821,0.36321964403927887,0.5441139552417297,0.9423959179221395,0.3508479091020483,0.6221632305982084,0.5703702514435373,0.32397646869811325,0.29891029038912176,0.7684863944445883,0.9519935756883458,0.7596070288353527,0.9290309236273839,0.8074607884754879,0.8969829965723299,0.0026220717089667266,0.003940737164442336
hal,0.4399996238283447,0.9870282381480634,0.626595030179794,0.868435479380966,0.2778640620037094,0.43310247416058656,0.8254873212798401,0.22482587692763917,0.2499003122196497,0.7062068560034974,0.23459688605544038,0.23483826547091574,0.5031233205324332,0.2150782116679515,0.7725833527972655,0.7131805117084089,0.5257955585167736,0.8642394671239997,0.8321288091471761,0.2530719057438836,0.6526948638092843,0.5737243857669135,0.22683286288517152,0.5869664662921009,0.1411822665650635,0.2802782134389359,0.8099120671016126,0.42921485747211763,0.43217086514046044,0.6490444983053394,0.2687062442994944,0.1306713016475612,0.21303794901999107,0.5988331762915827,0.3297244038022077,0.4352561398946981,0.7521211956859923,0.31027057586077145,0.41288270745124245,0.2587668939081601,0.8786968468187211,0.6957864206857591,0.8094974797698743,0.8151330174854489,0.12454383033208594,0.2762489646945411,0.340458310450535,0.7608403201026116,0.22852417807888936,0.5783255158897713,0.11936276991612965,0.14045041965244864,0.7678572978880464,0.9999987021409215,0.1287404772344743,0.0973857074723849,0.09838218387726122
ugt2b4,0.3347891551425689,0.6707697642567335,0.9500063084674752,0.7762480738945916,0.8486698507603744,0.3600693228421718,0.44390853812298825,0.9611453578350946,0.39628783106385,0.38930179244003726,0.40226965182886215,0.16055840946037425,0.6773680476822498,0.7370365744676491,0.7038717624619876,0.8152244334232179,0.21803782050278708,0.8941587842168347,0.461288449889806,0.30975527164660244,0.6423959863887814,0.47977877338495617,0.5271988790708895,0.40122995005547657,0.058831718884557085,0.32224443593454805,0.7323456776492331,0.34698551282901235,0.13265107745067695,0.47002337645471937,0.4158362572054825,0.022876484735728862,0.5897068286532636,0.6992086451107395,0.19437696753658817,0.82679242960814,0.34535599693980257,0.03199295336006191,0.11920920473360697,0.8070090208974368,0.6826669559180556,0.38000895231310494,0.6204269814551286,0.7344088367039592,0.8293093289133295,0.27436387243958316,0.658696878597441,0.4340709444099732,0.16920452934983565,0.829461376630746,0.8589870498670726,0.9424023266638176,0.8256712125357147,0.8565263204515434,0.8170123806922402,0.002988447528294415,0.0012024471466716353
fgf16,0.15332647997586096,0.7475603538512179,0.4676250238989837,0.6944959904676734,0.5106596205229154,0.6477976021987031,0.5460763180558046,0.9302711437356368,0.48092525139535325,0.6716196161995998,0.5723308662742602,0.303330083660607,0.739994540169536,0.5061166964807705,0.6579784523974898,0.9292305310115679,0.2670999361936258,0.4662535773823204,0.614583468169094,0.15126982140822126,0.7537699624363231,0.9092147035906641,0.5144912959890289,0.18094071591390243,0.036450977989350736,0.088903027695795,0.6701117061414688,0.2730896014838375,0.2940558979333705,0.5940637500011967,0.06058998589538937,0.014893248685314612,0.8285179933653091,0.5169706456026801,0.3773528225494266,0.9505436536389106,0.6460469995879712,0.08650109334203532,0.236631935872467,0.5938131999478752,0.8516298098974047,0.4799244290890394,0.6741109965074734,0.7896545623916678,0.20910471737541608,0.7577213959973581,0.7126618015373216,0.624662798139128,0.32687888673909815,0.4883702748662188,0.8782692755584622,0.9576210288229411,0.8060165637533288,0.9032479364630526,0.5073891561863522,0.0029088179309314697,0.0029158881596756184
rasgrp1,0.41584542711564115,0.4876225385391308,0.934035332862361,0.7224182207301564,0.8466670153868845,0.3002838137641305,0.6503726276221837,0.9369900578700817,0.812015478761479,0.2000752888675873,0.7211741407478249,0.3520132182702475,0.5010341870871614,0.3421327816378986,0.4431477117994242,0.48347082174294376,0.272437633665319,0.2720120950705245,0.24503674040942158,0.8326545976592082,0.6263754155466738,0.6240608337296463,0.6911151021978421,0.3538180132216999,0.2526960450666508,0.2756684425867186,0.13997204031141575,0.09773291525382499,0.7227391509169576,0.612529217716015,0.21673739574131162,0.1855828119058166,0.741547891741615,0.386822105773186,0.47767737739728744,0.7118443518180189,0.252715664448001,0.08055081995020197,0.1770335839795945,0.7917530656435853,0.36207945142780723,0.6279872329218599,0.3071373626761714,0.30125233169889837,0.7799399207262632,0.7099309712573102,0.8015144880146673,0.5095792795412435,0.38951783349914104,0.8086088899415562,0.9158977666294561,0.9834819014708578,0.06655118976027999,0.04506073603348992,0.9998877928588006,0.03244943917878734,0.029178130711214948
rad9a,0.54307233195625,0.9397598794076912,0.6887353237489326,0.6801797291317998,0.2982207070690145,0.3137399495150337,0.8254899214372384,0.3724091745219955,0.43951304793779244,0.46481601256369515,0.5554501158028516,0.27331488927624825,0.9295361191845279,0.5150697579704195,0.8232324921161768,0.8994968423257148,0.2550273165598892,0.6727157846657921,0.12394569440645553,0.5348163398954868,0.4963844322365788,0.6950824833396073,0.19147810934460202,0.6755269388221379,0.09092770551784884,0.15897888572152158,0.6210010273846627,0.12356438509102685,0.5830355079004863,0.520488256342461,0.20630576734497286,0.02208315884785731,0.2461634312910015,0.3075325253003172,0.2501695446918696,0.6285529934723484,0.7979497754131051,0.05732868633585375,0.4243321107951479,0.348922655562536,0.8304867613715976,0.7292175112137862,0.5980339448976206,0.6501548949357412,0.37229772584980614,0.7477798786897181,0.8636357307895235,0.6433670705989685,0.26363444637853567,0.8622087212722105,0.49677078316554896,0.8274411833590092,0.8744848773397069,0.9887575676727787,0.9253078128120374,0.002318646315244261,0.002088205848986161
tmem246,0.3374136914261955,0.7389676660737131,0.6623040605864322,0.7995933796568555,0.7494291171213628,0.7977903642322395,0.6664416726827023,0.6983546680220561,0.639512267471687,0.8442034025246727,0.397991160610266,0.24993233574656964,0.4734498898645142,0.9285660700820524,0.8677202848870628,0.7759214637917755,0.32014513735761796,0.7627062255542036,0.49821962364879313,0.13190066085181373,0.7717382143498637,0.5811699281548761,0.4762960402716523,0.23470194415412893,0.03930271613202424,0.11889070001694729,0.7565216652349535,0.2699306132783448,0.33428754510263436,0.7892675906967481,0.20116847413548317,0.016478899786041657,0.21396472349383727,0.5643362579413855,0.2447243541652977,0.8467639540739709,0.3589248044665989,0.060399301916740276,0.301558104374836,0.3255027684186885,0.5086922894922868,0.5498005286012932,0.31763494705064554,0.5889810138459488,0.44514882275360973,0.7681304840599906,0.6579507824956691,0.5683635528898182,0.17231321359268603,0.8500659024547168,0.7424875300176161,0.9460525813470259,0.9718124985268268,0.9460209222721094,0.6700048090684968,0.001819459824944522,0.0028002084476681987
mcm6,0.2318075556596199,0.5557879903117423,0.6388331906540136,0.7101759324725336,0.8923526756243686,0.4178683291951596,0.3849683682812919,0.723315377032142,0.6178595755572862,0.22398238836627937,0.5404891989471501,0.3269130424953453,0.3983776252516219,0.29806995673844966,0.8306841314042943,0.4457128096089132,0.5224795373492659,0.290115100479302,0.2391016652330018,0.2892758252607911,0.4516050083081297,0.7538307521223444,0.5540453454173172,0.12981522405762963,0.5074441597625964,0.5589960629177759,0.22565219359295924,0.1491938979794889,0.520265746483224,0.4285971621102541,0.23092465511424615,0.1040937607449881,0.4930578188108305,0.587791773014729,0.9363439173150722,0.7168042691353784,0.66665809015063,0.13695414447150034,0.18601088493539986,0.3832877553622585,0.6854274301641283,0.26515846882757055,0.33964881065318037,0.4990659716845604,0.7536210164436359,0.8548157527779823,0.9873063586645714,0.3689653194081559,0.6646239532601498,0.6899544337866589,0.956146244660103,0.9999927515609336,0.10745550291601325,0.0723368438276322,0.7843719928926018,0.03928437935000609,0.03871545897623075
map2k4,0.4653476201006787,0.9543233330654092,0.6477736295606754,0.6153454065035976,0.23999737320688458,0.4212657877597778,0.798937331999306,0.2388436623551633,0.3157798080391797,0.8372827729277879,0.3193127842148248,0.2154921167022234,0.36080843355626485,0.4073284554429986,0.804231756063483,0.9154672104007207,0.484195113156407,0.9150662194115802,0.6742274205712501,0.3913917264424701,0.9785078209008742,0.8530007571431939,0.20842396973880928,0.6906338282390986,0.15110476429360992,0.22931450567582828,0.8266334653799932,0.17429163750000015,0.5495200428518321,0.42146678203134924,0.23071285230567085,0.13610911548491844,0.2194293604451919,0.6726266279036188,0.2830661627900346,0.30773288412746813,0.34290092389731275,0.3371644893549344,0.6100582970302517,0.26911886647796335,0.6576662251877421,0.835822697239267,0.8536373457220053,0.3272033490641881,0.1731351622439069,0.4669746876587838,0.5121068569658511,0.340473777982235,0.25624960047928447,0.4571327535602136,0.1938018482195713,0.21790906373224384,0.3052260337789039,0.9999990979762376,0.3835122628530789,0.10102556806556628,0.10009664415506975
vtn,0.5422806164932378,0.935548908487535,0.6405157737483888,0.7266240892123489,0.07112349217623169,0.1746040628434607,0.5199409007648704,0.6487050802417992,0.7538788064416606,0.8831059022922221,0.5877441556420879,0.09549481033707602,0.8602990333173475,0.43743553438367294,0.7069790184713719,0.9007256502820757,0.13594925694006166,0.7437783143604259,0.9356858546932915,0.1152834343031493,0.6274802225937709,0.9127122395998261,0.4722428064272858,0.3604345038316087,0.10116581735466845,0.19817633201000695,0.8501835973509018,0.26639179736130536,0.4353723800728452,0.7161161299231312,0.06493542006420291,0.021166891994086424,0.2777524909243114,0.3971149370643885,0.330913210230505,0.789659979228047,0.44631908827113365,0.05896389824984498,0.5394351011799209,0.5796628292784733,0.6110516448327428,0.8140426974213053,0.41950930899698347,0.7015351102415908,0.42785101633057154,0.6169473748897935,0.5049276145907183,0.48430077902868984,0.3740227014779485,0.7730935055844118,0.8187495512508334,0.7350526701307758,0.797253702316401,0.979348848996407,0.6325742669141398,0.0034698184303786172,0.004212737477038148
elmo1,0.31953421072049804,0.9284638033339105,0.541025048065429,0.5649283938850507,0.4735115372515627,0.4958668214002263,0.5351342405957279,0.898506114454803,0.38796893008665345,0.9157732602774278,0.1991072830298229,0.4264939415859931,0.8938801503640446,0.9022609755938464,0.7281918265518952,0.9026008379514073,0.29768341705089163,0.685936003765178,0.2861846058356926,0.37696582821414437,0.6584926589204952,0.9153835024060732,0.2892521007627298,0.2376727473842692,0.10023672080923496,0.12011484879390166,0.8597657643006671,0.16590653227806285,0.2434388367092259,0.4111246422843698,0.21017484992879665,0.03301675589435348,0.5497427263715701,0.3212749594668567,0.14832999404795338,0.8509639892093057,0.728169096013954,0.08662175882789941,0.374381817061877,0.3556318596395698,0.9664627190599178,0.5734417547817028,0.6165238700846681,0.624571777685547,0.24689205221177257,0.29830620891582016,0.5342888137130873,0.4612716816210989,0.3720913644973375,0.4240458747081244,0.9530069300229732,0.30735238538214693,0.8916339438790031,0.9923133560774529,0.5626601977796044,0.008933325651619764,0.007070365785490259
abcb4,0.353770162608333,0.8144940829873186,0.6249274270042083,0.5812665088592575,0.8121096985455867,0.4267431270566576,0.7819431236875655,0.7577561541584246,0.49789384080567595,0.49650459585520496,0.6350776602602114,0.1754316027796496,0.9972583390623935,0.4619072593230551,0.6343471551434443,0.5367515996709058,0.40739892650827425,0.8474664948577392,0.7328936807902025,0.30591620745555803,0.7106477096574806,0.6690841140583014,0.5122718724468835,0.3157667054281821,0.23435108399543364,0.16872881856723498,0.6997289159629536,0.16197706687536478,0.5830325532885636,0.36848642758733424,0.13404505853412657,0.010851868856297681,0.24121244806614683,0.6309404413192932,0.17281840537580334,0.6314007331592015,0.9653822601986679,0.044681332630923214,0.4714277226943652,0.47528053924291264,0.2889146097986416,0.4130705003538927,0.2538867590685847,0.1060239512195087,0.3625076754059492,0.8695473844322865,0.7501426758716527,0.5706176519250984,0.3031541739560905,0.8136377320875952,0.8019406980069255,0.9412486628957831,0.8267444856824852,0.8760682387310806,0.8212272454812829,0.009000287117952173,0.0018647185779688963
il12rb2,0.5890127836589253,0.5308468541728466,0.7872364239434518,0.4748124157020596,0.37056268589043406,0.22556243989940744,0.6813786112678553,0.7446720713419315,0.47244044076833375,0.3067855539169465,0.663309505311508,0.24895204468426607,0.69092967596103,0.7449073866598483,0.5227003356540487,0.3470335196101441,0.2248869744569516,0.417886264026056,0.41802009785095984,0.8682872622836011,0.7924374135159448,0.4667525959958254,0.43378358054909294,0.44786177924506954,0.18810397276542595,0.2921567109153312,0.22316713496278096,0.1253705552470173,0.8817734619008348,0.5742258409150641,0.23537891498438662,0.18134782724111725,0.811849177156799,0.3527171159324244,0.6081003821250488,0.41261618221357543,0.29734849469078695,0.15761189505184642,0.3573263386905208,0.5068383628165168,0.3834233110091583,0.8683982391102743,0.3299329036891314,0.246723329305379,0.5676596073864634,0.8717062941968128,0.4806760881111988,0.765848862094274,0.1847681401234787,0.9912922862000011,0.387100636697178,0.36930943736283595,0.2393296196906985,0.4028554174327042,0.9999998383013838,0.06438684589994034,0.044418997345252786
ext1,0.5526119601583631,0.36074383922034303,0.5082284902549152,0.6368225096117658,0.4347777132454145,0.635514743101063,0.44765096639971774,0.4003195601551065,0.33354327643602066,0.740471325271112,0.7786572675975497,0.4440658374583655,0.868754784345612,0.9770467905814858,0.27824580126282683,0.884768969884044,0.15615207748376936,0.6830858353619056,0.6657553849084199,0.10803117146116759,0.29607903821306525,0.6276004155838351,0.5097644018234987,0.4551446261921588,0.09889125206569893,0.18076463267936305,0.9162085484101444,0.7103110409345564,0.3578106091719471,0.81889019594588,0.21641846488463629,0.04741294865070335,0.14719933756240766,0.5127950347371988,0.2350327527143009,0.8128105301418878,0.9213486641253891,0.16620830294944827,0.5020970588551201,0.4392469206794678,0.8289328276813399,0.41740260881419433,0.30605826415759396,0.9708243666741018,0.11712103952863584,0.7089983269933235,0.35596165105944266,0.5168808720418961,0.1821988002287953,0.6817643668510753,0.24185853177746353,0.5926880979567007,0.9996200175062209,0.8830738049660531,0.22934456039465523,0.016092472797644797,0.018713152340048084
fancl,0.4649170033160364,0.7741611310727683,0.7107478400994283,0.6509566728406503,0.24057324642060496,0.3376173148229931,0.4830123645857926,0.5953056210241442,0.3567994749920793,0.44037741228960614,0.9461843549149122,0.21541173708157874,0.8886581777379351,0.9706084859256146,0.3989834622737889,0.44412006958785677,0.3105158686033458,0.6392186918674267,0.5117101748591768,0.7554209141764437,0.7647512896295137,0.6669063437068612,0.5163740119311345,0.5182412997795882,0.04438621375584799,0.1590083146795021,0.586851354795531,0.181239027894955,0.853023869128422,0.7502245918513382,0.21508560952503253,0.05616641842276697,0.6572732859254525,0.48658785476334887,0.18140184548061217,0.560046765711522,0.7318392344200377,0.09574401425783458,0.37844109465867204,0.5398022368221678,0.749157768872948,0.8079160521044635,0.32696895133899667,0.5953294484668903,0.21998543351618666,0.5090027991439229,0.20094009464217405,0.67901345862249,0.188128506347585,0.7680203802407418,0.3934597164594377,0.08711537286892024,0.965815333695749,0.9099671414169976,0.9989018274789293,0.007767761316305109,0.007537289081418275
eno2,0.26925885671403765,0.3339946961451129,0.3710074525365279,0.8595638099257434,0.9567300843565419,0.38745785011204975,0.47072751830075527,0.9408429397354223,0.7610669791427295,0.2591893833955668,0.4566073563965212,0.5954555950719739,0.51875313385546,0.2768070254218509,0.6976789519191474,0.48994747796063987,0.5152802937904073,0.19017096256992144,0.191214075271939,0.17357667649904013,0.5248817113343551,0.7094153556551388,0.5351444875716201,0.27836354552074516,0.38306253738781176,0.5073237151870282,0.3711249094861788,0.13361082621919673,0.48020929927329425,0.37454945985379184,0.20314934111105615,0.1016024198115697,0.6191219442505825,0.6454965163384963,0.715626834849445,0.8235139680204465,0.42324902236812767,0.17509854982724915,0.170890069754424,0.6124705734777441,0.454994133330438,0.367825823007487,0.20757886260909003,0.5670124274141707,0.7956670896313126,0.9679710147424697,0.8086298150491182,0.32680156202951893,0.6263712771866541,0.7149226605427665,0.9572769475891444,0.999982204362338,0.060955028908450816,0.06396022170254378,0.8809538446041758,0.05058190959638052,0.050379925002446306
pnpla3,0.34875164679838977,0.5656351845963057,0.5915684481528922,0.7302995338328782,0.7244256105423592,0.37883336962212566,0.46983707671853797,0.6644772283504611,0.5519760025078654,0.44846698254082745,0.5337863111780274,0.2177827945129608,0.5626236042762016,0.5410710256708225,0.5256816553567034,0.9666270694031694,0.16423607548051566,0.841106129658076,0.6175121392188183,0.13850649765149903,0.7897775287800477,0.7497122424433922,0.6671876654899269,0.32953278081792414,0.022386275420751476,0.26192171857657803,0.7544941444304286,0.19106926024476184,0.30414644823843895,0.8028365712893717,0.11207275433330488,0.02314561794488252,0.5240425344602827,0.5258811490382975,0.3612383046577131,0.9073847810244373,0.7051905367022444,0.07196866589565214,0.29232465018118603,0.4611660364423491,0.7869532551458687,0.7604884175015565,0.6534447201118093,0.5847744267361055,0.20652899854715445,0.42405133227351643,0.9245401485854692,0.6630945422942712,0.38191060593586723,0.5450520093399758,0.9645437601324439,0.8401526877716003,0.7758243139274119,0.9542965793966217,0.7494974975415812,0.0008752483413459939,0.0023975444728219527
dbt,0.25215113302344855,0.1961602626022656,0.5136870433288312,0.805953360507387,0.9248834915908296,0.2936587973767801,0.6898343605014816,0.5513015525370847,0.5764734642231895,0.3328206928676425,0.7040748511381373,0.3639454797673958,0.42378659623661596,0.7075958987424705,0.7666851532135164,0.8351616864506491,0.3293286992178112,0.25219643462099883,0.25872095491200786,0.16352185765911292,0.5855797299920011,0.8075485959486622,0.6551987716055798,0.2644743429882933,0.3215376924790365,0.2733370232954472,0.5180998201095807,0.5013281583600929,0.503479146286697,0.4770836017598299,0.15468345929221877,0.023718205528801863,0.3509478656868903,0.4523015762635681,0.25780850667396893,0.9628365594050032,0.5342904317614741,0.04415598207095555,0.22786007440266226,0.7210151420477768,0.6274970465121709,0.3617395230049775,0.3032841621885876,0.768468376399223,0.495739818049473,0.9422639966802671,0.9155137262341405,0.561203295332478,0.20144760962159997,0.9556793399127977,0.8484933582722225,0.9986653370981777,0.8235813465881952,0.34338747841173434,0.7208724694266043,0.006560052459103145,0.00439000622083435
arsa,0.34417085186681107,0.9143548825679817,0.6171845971886922,0.8010715493571562,0.5624944269812145,0.4396179465759587,0.7913379216520886,0.5426136842924375,0.5574296440606706,0.7667100444036447,0.6898371370201771,0.5781469421023252,0.7331576209679141,0.6474925208453762,0.6894708003105902,0.8607284819299117,0.2884632840799909,0.7668769707200738,0.668672069932259,0.1664519489678835,0.6312218377874365,0.7670895063630269,0.24166477607445508,0.287909761020406,0.030722685891356925,0.12274650688501726,0.7310972000400761,0.13525702136114393,0.39525223871998216,0.6951470382943564,0.23145561230642664,0.024931511545408475,0.2640351372812264,0.3272569538675382,0.20908694656011284,0.8066971581500939,0.6673782950207231,0.1154558045876965,0.24421672985917553,0.38799227338124653,0.8332653905667143,0.4904015837756962,0.5210436102133013,0.7199430257156184,0.4084907811831853,0.20837591536405825,0.6774811970876052,0.6216805620469896,0.3078517506694026,0.7107167646251151,0.9231269931231431,0.7016347334869651,0.8826622311339963,0.9993086777074485,0.46053996833753996,0.0026219958804613625,0.003483382104786615
tas2r10,0.1330982092012361,0.7239755866482396,0.4886872846018887,0.7826389521062733,0.6159038596897617,0.433804495805624,0.8279454307333304,0.9050561369811042,0.33883820902044554,0.38687799919391175,0.6643913723795761,0.3373763928686694,0.8896801104671019,0.8709193817481877,0.7621599509877934,0.5700240716750128,0.09640296068561155,0.7614496120899453,0.3589537573498057,0.39289611094890986,0.7863201505552123,0.7469905478384122,0.7441656046460638,0.2760433945355427,0.09111137289343196,0.15434228852726006,0.49639761957839057,0.11216308619434334,0.43552639225018513,0.504429352478447,0.08970643974297032,0.011173251323258757,0.6662325978006591,0.39617183146484497,0.2799055958424469,0.9094267776577643,0.766682082777147,0.028750167573418552,0.4623410085007245,0.6660785782983502,0.7593007528953991,0.37267365700071625,0.29343644435842187,0.4770080696936249,0.3408428299125724,0.8317808152865269,0.8305988641441492,0.7935771146447598,0.31001483999865337,0.8421214602856217,0.8057681175197917,0.8774654944920244,0.875238768173426,0.6650186267533801,0.8839264868312215,0.007504717731961846,0.0007617823622015861
trpc3,0.21550088125362565,0.634434457845055,0.5127406172554826,0.9498061074681126,0.5397583438971574,0.5361869247617429,0.548351668916915,0.607434633935471,0.4289054261388042,0.7083143332349895,0.361403792606608,0.18192577778327934,0.8948188362302342,0.6112150950831143,0.6218697701145885,0.7785127535047041,0.2726304620383987,0.6839896087221664,0.26577112184778084,0.4909015580773803,0.6751026251915475,0.6878404291329744,0.4094048173219773,0.1568723743692505,0.06290711246021453,0.22538661632750373,0.4453778584922869,0.455894122997319,0.7332863302104239,0.4260240421754644,0.2986264512852958,0.029653039471692403,0.2704731218107718,0.3746625171754566,0.21803713281819948,0.8262820298062732,0.5535359512655702,0.028489512750601055,0.26564523127468054,0.568984231992011,0.515323719592709,0.8017796899211052,0.4001755786577129,0.9984672478298873,0.27217332571870045,0.4195469327063542,0.6595552401837079,0.6038284652537056,0.4820121319469023,0.9425949460394873,0.800970672411934,0.8106689992608,0.8466198897160373,0.7797074712630554,0.9725623574305023,0.002187456204558052,0.005448730806196052
casp1,0.44635423582959594,0.9454191962967669,0.5595278701830741,0.8845208946074311,0.2661458697969855,0.5167687811919113,0.4888373358047446,0.4415675488229035,0.1854505706882209,0.563849442753075,0.588185819621535,0.36779943680933613,0.6260832157520101,0.9539292226710708,0.4038469121878184,0.824970381104861,0.3131322074252885,0.8544602389397522,0.6066382309085874,0.31238225748696796,0.4171992481282877,0.53924207531887,0.3978248998802302,0.6417041948832634,0.09408569568547526,0.21197717042425668,0.9471125555913352,0.3122023036412593,0.2872206188735066,0.45748410843698595,0.23946399237810378,0.08249946995777169,0.20963527089524614,0.5299199253935531,0.19705659533368558,0.6017332961964401,0.8147951265523301,0.23658943444709513,0.6661786316146916,0.5393118524607261,0.7780395538774475,0.6640763851253877,0.4697640504003903,0.9971651705709345,0.08984887508838296,0.3403118010561057,0.30167505794199223,0.5139351591167972,0.151403577837187,0.6988948873064749,0.11667905915592275,0.08182024200660731,0.9944907391681498,0.9964370401448114,0.38683935446424433,0.046315816046914406,0.04575079816836453
il10rb,0.36833483981430903,0.8984096458489248,0.40890305236747715,0.7006943342556987,0.4311691904848661,0.4129149353202055,0.6326948337133715,0.3523392597690607,0.18879570602198298,0.934669282942117,0.34086068228775934,0.2188027793662095,0.6642030901406473,0.45080725734976346,0.7732369960780159,0.6722422413824913,0.38579164421728374,0.580209847632613,0.8874618022748868,0.2188496224546746,0.8454319690849355,0.6953938732132461,0.24085296886468982,0.6073625275853161,0.16435339305207397,0.1960174195746084,0.9793759637965811,0.5163268655046415,0.3813440278952007,0.4796690060041264,0.21892476790042475,0.08070891187154777,0.16993803130207852,0.4871126122949743,0.2255558163855132,0.5694700471405302,0.8357701674009318,0.2697813318829364,0.44914170390402186,0.38066885844165194,0.8710648408546815,0.7019562721671231,0.7613299110981516,0.4055860885887363,0.13163138224924076,0.4431023090406827,0.6064793765848363,0.5845122984856632,0.2602217443358456,0.4371390289214017,0.1501473039226231,0.5029409806756372,0.8536219942454284,0.9999980326950678,0.13256497176844484,0.053020448074711075,0.04154560070679645
st3gal6,0.30639507218955253,0.8754837461016172,0.4853296232631026,0.5735999314245869,0.3654748056293897,0.38624543153774166,0.8326034929389547,0.42157017577746797,0.35159667614464596,0.915474876241881,0.24939179237136744,0.20427976895063232,0.597611565508712,0.5343832327555629,0.42878431228582814,0.9654297035746445,0.3249373597087885,0.9035951722932398,0.9739157609997466,0.08834021617131649,0.7097967075820538,0.6910636596785034,0.20289131652163017,0.8303072264677924,0.10333126303438678,0.18307664948473024,0.8827340317359711,0.4436118239160356,0.4001666027912727,0.637627421718657,0.29203561658517985,0.047755365784096594,0.18294876650319974,0.49465472815493244,0.22522779111969654,0.754892366339485,0.7883025072114613,0.10031188758084336,0.3879546480486587,0.44507397757845285,0.7650057104114516,0.7363406698888179,0.699211716348068,0.632626088591451,0.21140371837315475,0.38936570295563677,0.45076228316153466,0.554278254207021,0.16914831994872398,0.6873475257666555,0.40065317479598705,0.36911716075354306,0.9200467614389971,0.9996691059664449,0.33033513798899095,0.015932711218877384,0.013777078941421175
pafah1b1,0.1685479895828319,0.7208811183842598,0.8894548776723465,0.7114035890532189,0.46346585643766725,0.2029827903346576,0.5685541979371119,0.5894930398864797,0.4632139958749386,0.6574295552131673,0.5810549068287426,0.20744626618282214,0.7550548330175031,0.4357638798922247,0.5655321634003172,0.9078637905044403,0.30000322594910134,0.9987604406650481,0.3033507639222982,0.37661823313275333,0.4354110879848223,0.8283763992144626,0.4063963136452969,0.5037692145991212,0.06452791733523448,0.34118512873854046,0.48341668683731726,0.18859387700803099,0.761083120291118,0.47564821369856486,0.10708040027918547,0.03716593135205658,0.5347658237955409,0.5229398849580521,0.4481748255237689,0.728164903612641,0.32099464846072556,0.07286564876583318,0.42523683407530727,0.30652780274928726,0.8227738775399851,0.6692116088974258,0.30603991598812746,0.5831113268681472,0.4291093205973308,0.7615107816961455,0.8493639381167712,0.7965904656043655,0.20583853714114653,0.637701250849944,0.6034213833457828,0.7778354982604155,0.38342697630673817,0.9947155355662889,0.9190102160144353,0.004083632802501064,0.004034564240316142
