gene,memory.CD8.T.cells,naive.CD8.T.cells,naive.CD4.T.cells,memory.CD4.T.cells,regulatory.T.cells,naive.B.cells,memory.B.cells
FLJ38668,132.46866847495477,140.99303802193285,77.81505163622866,67.08767229050441,129.12335640928714,125.65510868570009,151.58706050806742
FLJ38773,27.47115453851492,32.849051555533045,22.192880763647008,38.268639074348826,29.87797026944628,28.913468212233255,39.54199478896906
FLJ38894,75.844105710207,96.24969344431828,35.73012661769984,56.36754983838622,57.77870674820752,73.25481677724045,63.19563114009306
FLJ40194,41.22419798255239,36.471818116928986,52.13398742171694,49.96983476178512,34.396143521661536,36.65860544952992,41.65872203942935
FLJ40288,17.165430484112676,19.102757539567445,12.203740254482694,12.686965408291913,26.022664486351438,19.709738455867654,22.43094825483642
FLJ40453,45.7335080299584,47.28244906897368,11.337724670022956,15.497414594955611,23.202571322290872,19.375467490872342,14.868948990613024
FLJ40536,31.43640140928115,32.55788704363575,40.00331316941579,35.7991105960742,45.97493524744224,39.45321280095519,36.18737413357193
FLJ41170,55.39136144111348,59.13433730472889,42.917645122113946,46.65295779628194,45.97493524744224,49.761849130972465,53.183063404209136
FLJ41327,103.97181378628453,74.94964706544799,52.55536693313468,179.88004792281868,129.12335640928714,61.64548038652624,64.38732505893897
FLJ41733,63.48092330237082,55.940679229193115,46.401701962862134,44.947805848284375,65.34672440236248,42.48494937996264,52.59943750475414
FLJ42102,27.86692179005817,33.04898588822785,33.23317773817676,39.80783293103641,68.07135811802023,39.80783293103641,37.47891111371823
FLJ42220,30.16245794854647,33.05615092038094,39.54199478896906,36.61726503937674,23.569719286831116,45.456060333172665,38.08800693772026
FLJ42393,67.06216435126647,48.58661306983499,55.3506142271583,117.16264405021408,40.1510164161646,81.91869421183037,68.58480907437605
FLJ42627,112.34555930190531,105.87119261621966,139.19395666082622,99.49366920182396,58.42379597797656,131.92533042040753,154.7065450647806
FLJ43315,37.47891111371823,33.050610796131274,14.44908409152168,38.55274094983381,24.19331873397607,33.927036790893446,39.85495746258771
FLJ43763,41.77868109984678,42.65766181863883,23.0463181984285,26.19563232115239,30.796030054386588,24.4482198992276,30.25355479929838
FLJ43879,28.80832490056929,43.245627042721075,41.65384057816622,38.829295943516875,43.59521869464387,39.52825717457369,42.86324154865871
FLJ44124,66.6661861558762,58.147814697189965,61.329529083844406,130.4362957486491,29.87797026944628,68.80066035941121,78.94746743462261
FLJ44313,69.39079252259569,74.51866186018198,59.05133496051922,63.705085435935544,148.7398041198935,79.55184717641309,78.67757463145631
FLJ44385,49.119795361682854,51.2405272192804,31.23630888676949,36.15050489602218,41.45842509475461,42.630477609292875,49.370812619043136
FLJ44477,16.316661875102223,17.621294618877425,23.11914679107129,17.686370342921723,14.274463778026766,13.74954190461074,14.089900005861185
FLJ44635,77.00736072241526,62.61802592586393,63.74724370377512,118.99653410204893,67.31649048049943,59.962923556364224,68.3568870756397
FLJ44674,42.25551976219162,38.686281728599866,33.159858978313146,25.51714338078315,34.66117923041669,44.522667240350984,45.28513081567386
FLJ44790,43.85807578863148,41.77868109984678,30.673255195120834,26.239386395299164,57.77870674820752,51.75571088763241,43.80528449919001
FLJ44838,15.759523980417098,16.344773817898577,4.920726995162866,11.697416802830917,20.904344543840743,14.660765764390602,14.890351676655664
FLJ44874,35.13829015660842,30.817714647670368,45.634085246434985,44.70995403319516,26.286232045281146,28.826881599712237,30.557202882054224
FLJ45079,14.48003814091477,15.925196160257,22.008268998680922,21.785633482500483,18.7880527330501,12.997808321746588,12.353613131248633
FLJ45248,48.068392324066785,55.05287685721567,59.690583423377404,48.08099640902468,40.1510164161646,39.85727071629596,53.16490221011283
FLJ45684,47.694120710265395,59.07624277964184,77.83340943679035,49.74313120809119,35.78468906494906,49.785333392124855,51.125897377104025
FLJ45721,18.850806104787388,18.8818181798402,23.800822443663822,21.818744062443045,21.526604223399627,20.990088536846923,22.08876826844467
FLJ45743,28.785597682166735,38.58007721433727,10.586840358051967,14.563649166320207,18.7880527330501,22.00180826876596,22.73227718189423
FLJ45825,30.180037235527546,27.559734859315174,66.87783807279668,346.7496745137506,231.2757293442078,26.295395548562688,59.603526007447286
FLJ45831,36.03686874479574,39.725405056709214,29.905240670858536,29.489495913994155,39.519370406155474,32.400100905091236,36.333489909963056
FLJ45832,117.71039192832775,99.05500847329765,129.32500344365172,63.80530669502176,99.35961783827149,91.93629154164672,97.72935449216558
FLJ45950,10.978847342093639,9.843193096905633,35.13018410807569,16.511186397877,11.99506772643241,42.917645122113946,22.024269374713423
FLJ46010,39.65299934671501,40.468840289530824,34.04298293701296,41.21267092598409,28.29745590682075,21.64019826049448,18.051639309413094
FLJ46120,70.97710786106025,66.25559222748572,44.049209481403295,39.121907774494886,41.993586723382194,37.32574682455138,42.111473660540135
FLJ46363,44.02377260459731,52.947418758726904,14.886608782994347,49.64062445078717,39.85495746258771,65.70554294466983,73.5908365733229
FLJ46365,29.62650666502724,32.46355292638555,29.77060342059957,45.28513081567386,41.993586723382194,37.05644036896622,39.646708802902594
FLJ46836,56.84963211605076,54.56973723820031,35.061760021211626,55.22002131989236,74.38206085009222,52.21355204631168,62.261698653170036
FLJ90680,31.869199055910762,26.334871804991604,30.148349357697533,25.377823792594082,52.01771701119252,26.223361622926824,24.994850219410626
FLNA,1477.540917252734,760.3011351991838,1070.163183784667,1439.9925159926602,125.3662221005976,1342.8097149996847,1739.9516788140086
FLNB,285.7606971788729,736.2034008100256,216.91019572360645,246.14818381447282,74.38206085009222,326.5929853420895,663.2024276374711
FLNC,82.02132772743916,74.56740484541614,70.84943980292269,60.353781506997244,130.38243076673524,71.74555072136987,75.6380696713512
FLOT1,273.54608101907866,162.3188535607097,743.8198091716022,277.59582672342555,97.12409492258428,142.6755543563533,233.41806308203945
FLOT2,586.6152924225432,615.1622595299531,320.0175399223661,721.1265817903221,193.42517087948832,1083.4439998391965,951.069084012589
FLRT1,88.72987011524285,94.66200151602142,61.50201683869776,61.64548038652624,107.19563364857234,68.94740305703958,70.36299831553774
FLRT2,25.695562721597103,32.701531181675705,20.95158203496042,15.960740223516533,14.968436813767815,21.38649960814396,20.633865599777018
FLRT3,19.663407759713884,20.815280984144604,11.247966332369938,10.565466280990226,11.235861620674273,11.329189856627336,12.298911263346492
FLT1,29.905240670858536,58.02466417683161,340.6374988862232,18.581732371308355,109.43232818482772,38.43170535253172,25.695562721597103
FLT3,20.826542687765286,21.059027705687292,21.286749081500822,18.199252917052082,26.93594652568111,29.141889337087427,28.453268887362242
FLT3LG,504.3623664706344,791.0662209641944,650.0485565587086,1215.6938233547414,272.78462011342026,309.674357426194,305.6896814001576
FLT4,65.63168063915674,95.57101980413086,62.05096866051992,52.64195186089021,93.09623202952424,64.81608442950159,64.15201788153199
FLVCR1,253.60986783664927,274.33386459851397,353.3551376051999,269.9540044857258,155.31047001001374,160.1360606845528,189.64136354597963
FLVCR1-AS1,56.622672726542056,59.15954995904854,46.594415779923715,63.6584568370235,68.07135811802023,46.57270315745711,52.20406441275962
FLVCR2,99.23209795044512,65.68659783454747,172.9583461855973,106.4557698806707,236.5171287600379,57.40641615828032,67.53668794007963
FLYWCH1,217.16938428099266,307.9585019379824,120.75106051033929,211.12817573904377,150.0067526171967,260.11700140265305,232.01866415098965
FLYWCH2,232.52252934015567,292.84657532538984,311.6408901793651,214.83324490061122,320.0175399223661,172.8575976340294,225.41213471966464
FMN1,128.65982624782998,56.30289358351151,21.57353982115219,153.3641532948424,31.420420090706607,43.39154148220154,23.533367315011834
FMN2,17.171163482294585,19.325125090148283,13.74954190461074,16.36064579079808,16.8933956539479,22.68884343724671,22.32250933734448
FMNL1,1075.5104186164754,879.689015587605,447.5383199634017,817.6690364513834,224.13035682365918,778.6576194760446,849.459780576971
FMNL2,34.762385191281574,27.61764806330965,137.7326833369462,45.52893441980291,53.6222486401873,50.47518583378218,39.862293727938585
FMNL3,168.2602156497965,173.81128710099475,184.44923268999614,150.53243149382428,74.38206085009222,446.5176508133703,137.8458499798919
FMO1,9.58366616345113,10.543640497744715,10.268857040162581,9.182271800346864,10.859852851010768,22.903362194013493,11.542419818794246
FMO2,23.294474566630605,35.82055093470518,26.35946052981328,23.625031856054672,18.7880527330501,21.60185203042,21.798784874321647
FMO3,23.501866769374125,21.158787812182933,14.968436813767815,11.90154766684363,15.584065119785583,14.848612096559396,14.297548071710603
FMO4,85.69493955219868,127.82510904663583,79.04876867416179,129.47581073919392,30.94871220812837,126.65484379173488,100.70254895384484
FMO5,42.19568887693763,23.94103131622312,28.3853454196559,50.615796349999066,26.93594652568111,63.7186113235855,52.36413598942805
FMO6P,20.928101739689627,28.453268887362242,9.267692323164535,14.608753007337324,33.58256402697654,14.900108943660767,16.973559733363537
FMO9P,28.306692250037738,24.84006243023857,18.033510552084387,14.008989085076063,22.21047498318352,28.5344366973104,26.314236845964427
FMOD,20.481152475504164,18.874815255276367,24.241827180014724,19.597930919786148,25.807445727584447,26.340847298285325,26.943847281094644
FMR1,398.64036570197726,396.6713382677648,219.37014866206601,525.3662879057144,492.7851567410657,497.3184446268541,428.45878472648695
FMR1NB,48.93154206247,55.347143455507755,56.08655995602686,53.776569479225444,87.77758175810696,54.81446798324954,58.385983325183545
FN1,27.160237844062404,29.686749482317484,23.157399503860912,23.50593837679091,32.24712618682233,24.019638264503623,22.658316902194237
FN3K,86.36417504167139,85.14622249845033,63.99137742636202,85.33258637687912,53.6222486401873,52.14832871680848,60.13269401686063
FN3KRP,198.98073710059194,171.23573989881228,415.47358414742797,317.9575798592393,161.927192877205,170.22901138604516,198.6824197685831
FNBP1,1306.2830867724938,997.5229393527037,598.4775256278318,1322.1834460143602,771.5133916649875,1073.9058713600532,1365.8486614924911
FNBP1L,38.401740128508614,23.749219166320096,302.8234223891404,112.23658641320704,36.078283421395454,125.51382005617008,48.90572581224012
FNBP4,1567.2280619059852,1418.4583244487023,791.5434125163048,1905.7184767636904,1229.545084625723,1085.501770530855,1015.4525297566405
FNDC1,18.749067748575516,24.055507624328545,29.275728106059262,27.606740105931582,23.007338143221027,37.58170815829503,38.876943229770106
FNDC3A,406.97253002885185,426.76467923870376,229.6217872596719,552.9735722730594,597.2764983019634,285.3321344443268,350.53769349443706
FNDC3B,137.69413522662234,192.18051912108106,174.3301377612407,184.46717512602677,76.6220246060383,65.1267470768864,63.44267575787185
FNDC4,49.752077678524984,56.388156750320505,44.26893212554786,42.773369976370766,66.57403025566974,58.230564925017646,68.94740305703958
FNDC5,118.90696799693673,123.59888557499663,52.225165912420735,49.434833820023876,114.34712676625823,59.5189464051063,64.32048594411049
FNDC7,14.69027291925752,16.181999902998932,16.199325862053357,24.47598811485658,20.09142635404279,14.98066791626331,16.196434498014273
FNDC8,41.15374892525775,45.6291720587808,27.79776217864748,31.366224458700117,39.20444648124639,28.52416605090868,30.71035138405994
FNDC9,64.04543320035073,66.75797097297955,231.1234793681984,116.02442147702546,242.00585776195243,65.37003140051863,62.62556690169005
FNIP1,383.5168693263325,290.70630962752995,216.5461868642271,316.2887944231616,374.2627416964695,407.879937090499,423.66942231550325
FNIP2,182.57104204976613,233.57250662877286,328.4847852208041,174.25215983526053,85.90099632189471,24.058104122444764,27.92565674024072
FNTA,559.6894578962618,471.639853351869,442.79492869965344,528.2072340437833,661.1446632074064,447.7496699158542,517.9177774487024
FOCAD,148.01586787476262,107.31057854682568,179.88004792281868,227.33607417818843,294.59718026747316,92.5480844403577,84.35943972781648
FOLH1,12.89269298668644,10.463330797917848,12.360535568300204,9.315610640276523,12.32272087483182,10.054782305020064,9.85866604707337
FOLR1,63.866050447075665,70.03892725018633,21.858463660495378,29.87797026944628,29.589004005933738,36.52902197918528,34.40139723459453
FOLR2,24.307647841704554,23.92886227380344,40.71395145131587,38.51656858378599,39.20444648124639,49.93863055426232,56.690621805285275
FOLR3,24.356130643004512,39.97038519647363,43.747358588747296,46.33428224219375,70.33736653743458,50.33535073740677,48.2128160293801
FOLR4,60.22636729425013,74.19674940583867,64.67930368961244,66.72665479478441,153.99760081837044,100.56637899600105,89.00242017558953
FOPNL,373.5222554628088,499.80402561310547,500.8801013075681,363.2965115348624,703.2341823830997,582.2160974236107,539.6777406806735
FOS,350.3942908382323,159.52795144040914,89.79523785602838,41.73766202545094,321.2259144143049,638.2749074833463,652.3426214721082
FOSB,131.6957272881825,102.83283016990848,66.63025760106916,44.38780319595441,217.71177340394433,248.33236792877716,320.0175399223661
FOSL1,103.90219911201198,120.91488803495888,346.2540555018403,167.82833660325807,121.08256737052962,113.2214996510404,125.65510868570009
