gene,memory.CD8.T.cells,naive.CD8.T.cells
FGF23,16.271283564701353,17.30520451229777
FGF3,32.847576328774515,37.815419326244765
FGF4,13.509963885147899,14.258811308559238
FGF5,28.912455448571137,37.41095619581144
FGF6,28.06647364581762,47.36121382926355
FGF7,12.585163493653706,8.860950948683756
FGF8,24.203295526180497,27.98123714258319
FGF9,72.49115452389904,74.77057020166026
FGFBP1,28.221184057904207,29.627089721454894
FGFBP2,1692.8786685400642,34.69465851133016
FGFBP3,24.01524825796247,68.94102942210321
FGFR1,100.35953617154316,90.92231839035529
FGFR1OP,159.68297316544644,193.88387167392182
FGFR1OP2,161.894303852711,112.01324317948706
FGFR2,27.770665496454416,23.801776230579648
FGFR3,19.64851507250455,19.006838557595202
FGFR4,38.54022848199635,45.670661536492716
FGFRL1,111.66731985887589,95.2419705872617
FGG,12.137209354421168,16.90014812369155
FGGY,22.343649159720414,29.167462620673174
FGL1,45.13651820680015,42.57133737224855
FGL2,143.44783482390602,42.20642025917667
FGR,1145.6172363017204,10.984148304707622
FH,90.93948838090299,58.66344524139228
FHAD1,21.718724552236964,23.91742438013504
FHDC1,19.785224468800408,22.398542432857568
FHIT,19.337773182347537,103.26071191786392
FHL1,49.14317553076564,99.2373731440414
FHL2,22.223686836611883,13.331275781414288
FHL3,48.704741677361234,35.767439898082195
FHL5,11.4513976488142,11.41433988044054
FHOD1,224.2996711167948,193.5995144976979
FHOD3,17.72902228081171,13.522196673245073
FIBCD1,41.63488180714676,53.97946408293173
FIBIN,13.263979575206136,14.890554225593737
FIBP,196.17516170695615,353.8230466631867
FICD,63.28778166517703,37.10583053528744
FIG4,99.50185495830512,24.07860788455394
FIGF,11.56443747044591,10.504693407864274
FIGLA,12.107347477845966,12.588027517597467
FIGN,12.150099946524735,14.329233088345955
FIGNL1,60.76927130448003,95.68487390111608
FILIP1,11.684632821294688,14.426801491786687
FILIP1L,66.23638320346984,100.29423315345116
FIP1L1,420.3942936502418,345.981509076311
FIRRE,10.988500245571116,12.18760878942568
FIS1,397.57866189574105,658.2970863524281
FITM1,53.27633022478365,51.07503523624689
FITM2,35.008084066199444,95.24590771747773
FIZ1,66.6769528879388,77.4001510494407
FJX1,18.961576410720134,23.072525095362266
FKBP10,37.71728491414404,40.530373360149156
FKBP11,845.487832575928,541.9029958512831
FKBP14,43.23418752976903,29.220485804674663
FKBP15,84.20752517644688,72.99350763780586
FKBP1A,669.3408740477666,919.8716482721694
FKBP1A-SDCBP2,24.449528589587885,23.640095301492735
FKBP1B,44.87490927586013,21.423028512136113
FKBP2,547.4724959684053,521.4781644289444
FKBP3,484.66325297317877,540.8439263450286
FKBP4,67.96544839307877,114.72784295237199
FKBP5,600.9054850158736,1438.341133741388
FKBP6,39.14372734315239,64.04202293865903
FKBP7,14.724250690472719,14.81347118013109
FKBP8,121.88713121913231,313.12698819499803
FKBP9,20.00957198506227,15.97312455340313
FKBPL,47.19632806131086,70.27886298043184
FKRP,86.78928418552564,96.45804889351052
FKSG29,173.76607370829373,650.0351000438523
FKSG49,3019.4361225139164,3302.4164937893356
FKTN,57.46974621478276,42.05703324702332
FLAD1,132.82054991034732,98.70916284180427
FLCN,100.0057522413154,92.80141463483915
FLG,8.860950948683756,9.621755905419846
FLG-AS1,10.052597520357487,8.961626914321027
FLG2,8.068167948069537,9.486647888684598
FLI1,320.85746734285374,201.23433880595366
FLII,240.77695566861502,320.5639072511571
FLJ10038,221.6879888468695,220.89368375762405
FLJ11292,34.02097501414755,33.58499793521374
FLJ11710,47.522527926851225,67.83054943351743
FLJ12120,15.149565347753436,10.812745476762814
FLJ12825,16.660112971118103,16.121353052649376
FLJ13224,17.752905175865358,25.78808870432799
FLJ13744,14.57149556241219,17.113313856874388
FLJ13773,43.58266114791615,28.69323492849785
FLJ16124,20.809605736267287,19.66274587676331
FLJ16734,25.624785480198796,11.346298274422503
FLJ16779,12.243789899899507,10.716290206495458
FLJ20021,76.82488343142067,93.40855383985368
FLJ20518,8.390521408452148,9.044775233972238
FLJ20712,20.207247711809778,116.46699446955343
FLJ21369,62.461747745777416,29.611849067800108
FLJ21408,13.309447343581517,13.438987345726908
FLJ22184,21.6923701001517,35.662381346403386
FLJ22763,8.295290212375763,8.269234459289736
FLJ23519,34.50499560361136,77.15224404100184
FLJ23867,65.73438209732768,54.21350303853202
FLJ25694,12.211918438556204,13.188005471059554
FLJ25758,24.870732644522192,27.202716924375885
FLJ25917,13.44582320038474,11.103590044138977
FLJ26850,12.536544974206521,14.877585003873326
FLJ27354,51.3059912645909,34.127080462212675
FLJ30064,79.64781164552801,138.7689781941892
FLJ30403,13.903734627516384,11.57257918797637
FLJ30679,27.324653133929154,24.683353450447598
FLJ30901,68.8898235424218,66.94206575751704
FLJ31104,12.005556330379786,14.47373545313038
FLJ31306,579.5247443851597,601.9882015333161
FLJ31356,11.04153583010784,10.404765465392202
FLJ31713,35.991068697157544,35.78499495899748
FLJ31715,16.252329664090624,15.980122377272554
FLJ31945,31.791450106207087,32.88050475775005
FLJ32154,29.507973937028936,32.80603847012291
FLJ32255,586.1638137635038,525.7056444189466
FLJ32790,12.988216323608523,11.472219360827129
FLJ32955,9.487949488887937,9.05398248277474
FLJ33360,17.020516728672803,15.211466132660217
FLJ33534,34.127080462212675,36.26689758161156
FLJ33544,17.96894213527606,16.188914216613973
FLJ34503,11.173761552850301,11.229874908047075
FLJ34521,13.723531044624952,27.579738097989363
FLJ35700,11.963430932391834,12.668086782270418
FLJ35816,9.857965894375372,11.63410202062622
FLJ35934,45.822276676936895,43.20592602520141
FLJ36840,22.102498108222022,18.086284673496806
FLJ36848,151.29111478715095,312.0530754346776
FLJ37035,14.266176552073652,10.988500245571116
FLJ37201,9.877295555560362,9.2013599292233
FLJ37453,78.4376199129014,102.6407245354089
FLJ37786,8.846660936363168,8.03385339147694
FLJ38379,41.30095980227195,29.663961157334384
FLJ38576,9.4056593466444,9.21990995634836
FLJ38668,31.73425351998179,42.1711405245516
FLJ38717,157.0079075696347,189.02597191381432
FLJ38773,82.68924426504515,76.20967619326021
FLJ39080,13.098030202482256,12.862165974022776
FLJ40288,40.83656955343318,42.087701934458266
FLJ41170,19.849911465371626,27.267281241808305
FLJ41455,19.33962665374702,12.029949164612916
FLJ42351,63.4514708659178,53.71458056478324
FLJ42627,181.50086566037015,202.42555747485272
FLJ43315,11.844496363843922,16.61896627288824
FLJ44087,18.315650776831816,21.11601539503338
FLJ45482,70.14883132836135,43.91366394604732
FLJ45513,149.18119646470882,166.34064811888211
FLJ45825,21.838919956533474,15.507255274292685
FLJ46026,40.366187802510964,67.58880315567515
FLJ46875,146.12454601596306,144.4926679315139
FLJ90680,24.30246414070134,34.15801029420861
FLNA,545.2880721942272,450.49478976759235
FLNB,116.20299548792644,668.6520917647467
FLNC,48.44739728582874,74.03918819962234
FLOT1,538.5280532539409,445.3161162363311
FLOT2,178.74368928857464,251.31021486719982
FLRT1,16.09778586890388,15.044453768888086
FLRT2,18.52183480695406,19.968072765981216
FLRT3,22.374803513166775,20.141910452519127
FLT1,38.18814924172363,27.987287382798485
FLT3,21.056675688708808,23.875261471097737
FLT3LG,264.91780389191956,896.7902029609003
FLT4,37.17249667705835,36.50280730436607
FLVCR1,42.49770670934337,29.800429758036692
FLVCR1-AS1,50.8851877678497,84.78740974924814
FLVCR2,27.78252967471721,17.894181831091515
FLYWCH1,117.35291407922209,267.32447079220475
FLYWCH2,221.78426122805982,381.45523704625055
FMN1,62.57139881434402,61.32183733497054
FMN2,25.522921539562407,31.23069652058982
FMNL1,430.42535242225176,840.7730886908942
FMNL2,20.171870320296236,24.750365619892364
FMNL3,139.56921008399775,102.52915266644257
FMO1,14.594917461155408,16.33807628416274
FMO2,15.844871560709727,17.213495323389928
FMO3,10.372835688262896,10.355718202579808
FMO4,19.743642250343672,33.57358817225584
FMO5,16.61965388046412,20.03144222305746
FMO6P,11.124994311396778,10.24539295257565
FMO9P,11.168245046372181,15.251860479702806
FMOD,24.9428681391829,26.886148916136406
FMR1,347.30065666240444,131.3996078031173
FMR1NB,8.099734651679487,8.561394382260001
FN1,17.549950598924443,20.914122403665782
FN3K,27.25831894823579,70.0191553197319
FN3KRP,136.53949778975465,158.12576160958542
FNBP1,832.1265712988165,764.1852618566669
FNBP1L,10.321195854661578,11.627936759770247
FNBP4,386.84981281806176,477.90955042614166
FNDC1,11.587975179957805,13.30010800908489
FNDC3A,225.1341896360898,288.11164914792914
FNDC3B,60.1145682132868,50.5320740741701
FNDC4,23.48505674828526,25.379281607414605
FNDC5,27.334742589900518,30.882147511365375
FNDC7,35.45610818105057,38.87899487943824
FNDC8,49.59659831674868,128.768544350721
FNDC9,103.63779623992701,200.3565638987415
FNIP1,163.29283438347136,114.86797931797327
FNIP2,87.39339595814754,73.99650127601623
FNTA,620.3820288720941,583.338159960923
FOCAD,75.22291560791975,70.72815029605384
FOLH1,20.390897983604397,18.574280569780015
FOLH1B,17.122416709608693,18.289629029028276
FOLR1,13.7434670158451,12.65102956236274
FOLR2,41.94614612416284,92.18410867903712
FOLR3,21.179676023598752,25.76548190760814
FOPNL,194.14117191150714,194.20301709654433
FOS,910.5918346751015,595.2599950604342
FOSB,1346.18837899647,996.4379061322863
FOSL1,20.300117561540944,19.33185148519666
FOSL2,615.23716117669,178.5447183676347
FOXA1,11.01248652877636,11.839427061128672
FOXA2,18.35379565923359,21.554945388486647
FOXA3,17.015056574515054,17.06613295808875
FOXB1,15.529727597168865,14.893627762103314
FOXC1,19.845583604970134,30.472361732401204
FOXC2,19.70097575710708,27.419533379923045
FOXD1,24.87404792333953,14.306643768572222
FOXD2,25.09208308737871,16.469552306118104
FOXD2-AS1,35.30438602092599,38.80535633706201
FOXD3,22.86422101042833,18.05768136742124
FOXD3-AS1,50.688018131042206,65.22088239935877
FOXD4,22.108410256901152,22.431093427415576
FOXE1,13.617602327754966,15.017793449173737
FOXE3,13.97417110218209,13.846889341662123
FOXF1,14.154955344902419,14.457809193858044
FOXF2,11.364974401578891,11.890249672444035
FOXG1,17.417986202095612,22.815641238133246
FOXH1,82.1031078112415,98.26300471546148
FOXI1,20.229625629853246,22.208258554730936
FOXJ1,28.423886160722745,55.311604306430034
FOXJ2,124.93507155055292,111.93391972167808
FOXJ3,347.91976319508046,369.2212141450491
FOXK1,329.9556462098347,477.8686627210134
FOXK2,126.6929888695378,110.96668645832312
FOXL1,19.864719412953487,23.098070397769774
FOXL2,12.096797810401203,15.435335877248978
FOXM1,80.78214391115526,232.19644249169593
FOXN1,15.822040413832681,17.266909098751306
FOXN2,452.9140844946263,292.5799521818594
FOXN3,676.1392600293112,700.9207058268402
FOXN3-AS1,45.06635886494752,49.59993278031017
FOXN3-AS2,65.18181016097918,64.95507647945057
FOXN4,40.43555612834457,41.628833290359495
FOXO1,269.4727596931659,722.3957127131207
FOXO3,284.3638599386644,186.1151004120377
FOXO4,113.31462037650968,55.7651251159902
FOXO6,189.3989360407203,107.68827181660609
FOXP1,396.22380384433905,946.9896083550636
FOXP1-IT1,76.87303072896331,58.37291426963506
FOXP2,16.787710670749696,16.495967791160474
FOXP3,48.93411924667936,49.57693739710316
FOXP4,147.17151374386637,73.46420864718328
FOXQ1,21.10569635546411,22.98733165328628
FOXR1,14.343017669185667,11.767569184078766
FOXR2,10.417834534192075,9.530513133098722
FOXRED1,139.04037922574395,145.18737662184282
FOXRED2,32.58473418677385,42.924245716804954
FOXS1,21.052282318863725,18.739526421932343
FPGS,64.29759881874065,68.7745129796841
FPGT,16.52683516381904,26.880759516859627
FPGT-TNNI3K,12.405635771603562,12.154574939893397
FPR1,12.938959569634711,13.797893884186145
FPR2,16.845243507596976,17.01156611328951
FPR3,13.217698217140853,13.940682172826603
FRA10AC1,125.13999382059382,107.78556114213418
FRAS1,13.246236050307203,14.671254308841409
FRAT1,262.7733019447869,232.8400624384505
FRAT2,131.61391707718101,189.9683396482217
FREM1,18.98128536106858,19.333883542981457
FREM2,8.092837076945472,8.473915955925985
FREM3,12.429056430571016,9.97961773764343
FRG1,478.81737023441883,321.72822088744465
FRG1B,70.57785410116017,63.488066068616575
FRK,9.505446436817019,10.305197299916738
FRMD1,40.53473062473854,48.58804970843289
FRMD3,14.327916064487624,11.00078402431927
FRMD4A,52.62120858385411,33.50027659406901
FRMD4B,20.48876916979043,11.35261807929475
FRMD5,25.940512496346273,23.549045874429204
FRMD6,12.747741974281471,14.651304545918393
FRMD6-AS1,12.848498813216075,12.421116162255856
FRMD7,11.18265719053426,18.853321353724013
FRMD8,604.383495719473,489.96330509699044
FRMD8P1,107.73540186801229,98.892712064741
FRMPD1,27.5425537530198,26.402301988358218
FRMPD2,14.007488427177192,14.224424376535776
FRMPD3,29.608534447115428,12.798600728668303
FRMPD4,14.7694339243406,15.33942524239076
FRRS1,8.522130425178206,7.989117455653069
FRRS1L,14.086304609183198,15.115063696283853
FRS2,113.63186363186097,143.44783482390602
FRS3,45.42566550333487,120.77558957770175
FRY,14.800080361115402,43.6335508230524
FRY-AS1,10.346021160999756,8.719712166239374
FRYL,260.1268752512892,256.17581172232804
FRZB,14.99368420909611,13.516011705860912
FSBP,11.652776206078784,24.203295526180497
FSCB,12.301962846122118,10.51582120611644
FSCN1,31.1008600450603,54.09533515023246
FSCN2,40.786454018709414,84.67061335573038
FSCN3,16.47780680570363,16.299742719654503
FSD1,97.17555059899706,170.573729908871
FSD1L,11.54519176875162,10.396966759683579
FSD2,9.97961773764343,10.468870965712036
FSHB,17.222701289746837,22.96624234177243
FSHR,17.221798394308117,17.106724419700644
FSIP1,14.843761090708568,11.654969917162838
FSIP2,9.10718327643249,10.084677499808837
FST,18.872167805985995,19.755818535088924
FSTL1,16.61896627288824,17.357069175324156
FSTL3,44.18460575813236,53.12614321559262
FSTL4,24.09708546466014,19.67140249509503
FSTL5,8.5471661096145,8.540075686099824
FTCD,78.25331125822728,93.88844081936504
FTCDNL1,25.344164446035826,53.76182989569753
FTH1,3088.2415686447666,2412.9160058414154
FTH1P5,4010.8326828199233,3002.519310100578
FTHL17,11.402094043609496,13.062281751190895
FTL,4923.64477396718,5273.379042643617
FTO,396.6457197757692,245.94665398417249
FTSJ1,254.11146152316869,151.21029978729757
FTSJ2,144.20746420724385,197.2880360862208
FTSJ3,240.63268229919248,320.98984375661144
FTX,213.36544550415067,290.26777111680167
FUBP1,607.5718687408971,476.9736701152518
FUBP3,143.15984258729162,82.8148541362003
FUCA1,47.79464921549927,25.943332352400603
FUCA2,70.82249342276535,46.088786994258015
FUK,136.72568734376722,60.25899090375662
FUNDC1,69.53075022945163,48.975054526973835
FUNDC2,325.9691356232423,417.4581078526972
FUOM,67.95670187033345,68.5070642991895
FURIN,248.22030900648446,330.6160557309071
FUS,830.5543564872174,834.6266137452601
FUT1,29.367212275596174,44.15127064026791
FUT10,45.9817272798749,26.063712178090007
FUT11,238.0776263627858,71.29829886576194
FUT2,32.42496111996023,38.216543612783624
FUT3,27.67026956219908,40.90888198487076
FUT4,150.32909555417683,41.37277355573022
FUT5,114.45236425037064,124.30445937739927
FUT6,24.527834730314773,25.817148850863326
FUT7,47.42012398649038,57.234451944006835
FUT8,58.99963809675943,87.64223887282957
FUT8-AS1,40.85053522241988,36.540622310615475
FUT9,8.989324860208812,10.264629902848018
FUZ,48.17442791576842,55.7131394005292
FW339973,7.691488444281297,8.378384282861145
FW340027,23.354499539360965,14.564268307723175
FXN,70.39963686234903,121.80795906300295
FXR1,445.05485745176816,519.312866260366
FXR2,88.61564190998604,106.93754696007451
FXYD1,61.08190369034122,78.70432383115286
FXYD2,58.483565446199236,107.17952975461445
FXYD3,23.437888337648552,23.341560161310255
FXYD4,26.188365071831242,23.877533563613923
FXYD5,2968.8167384722965,4489.904271888546
FXYD6,22.801217363594176,20.44864458733749
FXYD7,60.286712046378604,95.82143154285683
FYB,1335.3403519515878,1640.2451789196857
FYCO1,207.4832296933282,150.67914151009109
FYN,1282.5163926264572,611.8842080294676
FYTTD1,403.72846923186285,169.9626738746038
FZD1,12.50722481389812,16.63917065626095
FZD10,11.131530154611603,10.122734398243914
FZD10-AS1,33.12755100170651,30.89910941931923
FZD2,26.250981828050254,32.41451447743834
FZD3,38.71240551134449,21.3440020404595
FZD4,30.85105570164776,23.953537580484518
FZD5,18.347996863511327,26.468813668421134
FZD6,10.0591207843384,10.192640421595826
FZD7,10.539977384862773,10.472095992216083
FZD8,31.113444396501883,32.62681950995339
FZD9,33.19270774962237,38.88278978911427
FZR1,148.72086343287629,231.71011335326762
G0S2,22.82617812642556,27.54916118284632
G2E3,125.82123338431276,104.35196068374904
G3BP1,547.788333299221,674.8833395024045
G3BP2,961.3222946726295,1044.318194763733
G6PC,12.417635536552002,15.489247813877775
G6PC2,29.111247085165175,34.402424788127576
G6PC3,80.2280323855594,68.83399700276412
G6PD,32.00287953956918,22.840067881567325
GAA,126.3129919626877,183.76400987660315
GAB1,13.355888887536445,12.586793615219655
GAB2,96.7245904669538,40.550071690003904
GAB3,498.832649350099,59.23098414438517
GAB4,31.023484716662452,36.56921852040648
GABARAP,1049.9584865445263,1070.0779272309676
GABARAPL1,2043.8460092262221,754.7600303483845
GABARAPL2,515.4774940257155,497.9346305204283
GABARAPL3,19.6840807173072,25.19917571925142
GABBR1,144.87105098243256,390.53414986775266
GABBR2,21.482029882527215,20.390897983604397
GABPA,109.59820180848577,67.63826383430899
GABPB1,152.31776913953453,90.12998189908865
GABPB1-AS1,203.0407355614052,321.4010142816417
GABPB2,430.89866231749784,668.1439004652427
GABRA1,12.67164755138163,15.184921672316175
GABRA2,8.880159491182745,8.63332446994854
GABRA3,13.203731061784586,11.564688531582336
GABRA4,16.11953195370888,14.278061568860188
GABRA5,14.472348369708925,14.338006392117968
GABRA6,11.845393156980027,10.315522751653559
GABRB1,9.532006390093152,9.193213462063671
GABRB2,11.800170946769082,11.024035641780769
GABRB3,12.634995422381994,14.52781660502743
GABRD,32.73352705315032,39.82151565590838
GABRE,14.898835815718883,15.838292976927356
GABRG1,8.821421595517629,9.522464960697242
GABRG2,10.262172478080952,10.815277480330044
GABRG3,8.649248528175425,9.265628937573565
GABRP,10.497976953617139,11.618075586589164
GABRQ,15.846619319970515,19.128637820564887
GABRR1,11.96302154334995,10.894107989055321
GABRR2,30.601396185657162,49.62201522454521
GABRR3,10.373820124330713,8.993743838771113
GAD1,14.81302818136604,14.541253451766408
GAD2,14.049688517073545,15.585387768063844
GADD45A,534.8059729383726,312.78373078472555
GADD45B,755.26855555623,703.97752929844
GADD45G,38.902305193908994,38.29925270207393
GADD45GIP1,136.64495808289087,136.64495808289087
GADL1,13.611935349476802,11.928228693705986
GAFA1,11.702309619397358,9.016458146289054
GAFA2,235.4832315628337,132.1762015697567
GAFA3,155.57547670080754,271.938540649557
GAGE1,22.848014676323103,22.572695398269282
GAGE12B,15.911056262595604,20.623222871198045
GAGE3,19.937377804195684,24.288623616211517
GAK,947.8620875434875,551.7749884767486
GAL,18.431315880446878,32.714830158903126
GAL3ST1,30.43191358512701,33.127104485240544
GAL3ST2,40.8280789111066,41.0825653579212
GAL3ST3,16.622085033702746,20.878576777496335
GAL3ST4,74.10088977040637,603.9355468419465
GALC,178.3080365796562,75.52178036221419
GALE,53.89836150214734,62.83868073008126
GALK1,73.29310487901787,48.023728185480415
GALK2,87.55598709750521,56.64118766892858
GALM,104.77343887082773,67.05519613307946
GALNS,117.63710362505469,148.41655388311108
GALNT1,338.7648038188486,198.98231902039737
GALNT10,305.69437320342115,206.23556473562894
GALNT11,841.1292888679405,1045.9251563661921
GALNT12,53.698831228834145,32.94955325463461
GALNT13,11.330831486694303,11.132448840795806
GALNT14,18.10721713330339,18.155231738433592
GALNT15,13.755971871414765,15.462372215644015
GALNT16,22.381875831715206,24.86272172633474
GALNT18,26.759880526675758,27.410209395363992
GALNT2,92.73950445395393,126.86476162526013
GALNT3,75.13421198752724,38.31078496523525
GALNT4,52.18233690883602,26.7435505886985
GALNT5,19.657709536163303,26.74464768398373
GALNT6,64.55791630119043,21.62744366566609
GALNT7,118.53962823291556,140.36252066513282
GALNT8,44.742020692699484,38.51113364360357
GALNT9,86.7936511798433,118.12543470624664
GALNTL5,10.38747378137373,9.648147560817025
GALNTL6,10.545768929107439,11.708859071416706
GALP,9.751754395592272,9.740965778493337
GALR1,12.027258471093035,11.430094516890538
GALR2,61.93118063659377,60.16642774713593
GALR3,34.301381693680696,38.64101543473606
GALT,154.4972567634801,440.13896670832116
GAMT,75.055523558212,99.8795268860388
GAN,55.53808790725991,29.003854675273793
GANAB,308.1334236362777,438.3235379091856
GANC,36.249858137170534,41.19024525456743
GAP43,24.16475036450207,28.794327172283545
GAPDH,1869.9344757632796,2225.0039734528355
GAPDHP73,43.371028664833375,43.82072298511653
GAPDHS,17.665933092930914,41.82226654842876
GAPT,9.698472582356565,9.975724356178173
GAPVD1,257.6641483397743,280.9216858531257
GAR1,980.2528016796493,353.31702029655867
GAREM,13.691476306446397,15.427784612947242
GAREML,59.23098414438517,88.6999167338917
GARNL3,15.874417087332358,16.436609566033958
GARS,610.9639727107628,1015.4888696034234
GART,48.76890819980627,70.85230855834675
GAS1,24.71327694404824,22.771637434196883
GAS2,10.832714279348162,9.38696577921296
GAS2L1,57.234451944006835,58.6726830345012
GAS2L2,56.67058803152455,67.99390091689556
GAS2L3,14.874419749465073,15.541612127744404
GAS5,1139.7008005497005,2033.0820714686374
GAS5-AS1,80.80016133614735,50.774967334628364
GAS6,88.05218398438726,110.66947587888808
GAS6-AS1,31.468004587659244,128.15182040306672
GAS7,284.54742558250086,27.415506604076626
GAS8,44.308060651618206,48.35072548684967
GAST,39.16156463941998,42.41557963930272
GATA1,35.47326090332969,46.45752478269145
GATA2,48.051894015547404,60.7087362317533
GATA3,250.41154876942556,148.72086343287629
GATA3-AS1,19.964852241197853,24.52356199126989
GATA4,33.28761092499722,39.405884872100515
GATA5,15.593156789864322,13.578088534476318
GATA6,54.44949758544338,40.99137931159707
GATA6-AS1,13.471240349326774,12.349258694131791
GATAD1,85.21339950242377,65.45177206363479
GATAD2A,864.4898299315005,520.4033888689075
GATAD2B,282.8319720128826,287.2310661828886
GATC,909.8931715029939,845.089805339722
GATM,12.485740391086523,12.598047720249738
GATS,164.1687710851122,220.347925262187
GATSL2,165.43055796392173,247.59596310028482
GATSL3,37.2183685294568,40.076334504929676
GBA,71.14044375653916,81.09118977815288
GBA2,137.7469916150717,100.5266928801782
GBA3,10.568571524009297,12.116163710319622
GBAP1,91.32871031065687,87.29839581998267
GBAS,301.02051022590206,305.6749657414716
GBE1,27.216374547264163,63.83899683210953
GBF1,247.64548835964882,277.296068032544
GBGT1,18.415325023187773,13.492836958325562
GBP1,103.32087454648443,78.62396164900554
GBP1P1,16.60253661690917,12.57192442541293
GBP2,486.67017014216526,325.21219466539685
GBP3,186.36870501831788,74.32686795234977
GBP4,145.76418444991947,63.00660976048638
GBP5,996.776774936669,275.3090139864985
GBP6,10.260561243892724,10.818496025774328
GBX1,38.28126713325105,48.29873229235302
GBX2,43.85544784237948,53.55856870339484
GC,9.072787448421696,9.052056441760925
GCA,113.029098091671,135.68147264952498
GCAT,49.34983372856575,90.2664662453724
GCC1,79.60128501244483,83.44974420787007
GCC2,293.018292185782,314.347509254845
GCDH,132.15150869156614,155.11490013513753
GCFC2,69.83350454728557,90.56460470997177
GCG,8.897421559829294,9.258394159604862
GCGR,52.95526399654214,56.34755484327498
GCH1,1113.5870308829508,197.7752503400501
GCHFR,62.77799821699672,115.73785076785748
GCK,21.012743584834688,21.849633385829314
GCKR,30.810164656706643,32.90056565637897
GCLC,86.96238252615888,33.515613286354636
GCLM,62.40355590124686,17.947443067445846
GCM1,12.895557016209768,13.145746278286174
GCM2,8.019999421170551,12.243789899899507
GCN1L1,569.7482215091534,864.5919792007799
GCNT1,45.59550240394853,18.031442463831382
GCNT1P1,30.625879417770527,22.103732712258434
GCNT2,51.35759349122526,36.249858137170534
GCNT3,24.795205818532246,31.022919675349996
GCNT4,41.28373738216514,96.3963277093862
GCNT7,43.03308546420983,58.602922536256685
GCOM1,163.9449287211146,135.5871213746401
GCSAM,37.010635776194995,13.231372371984362
GCSAML,12.923853232510734,15.912196165942781
GCSAML-AS1,8.418171472832713,11.433332022205647
GCSH,127.38762632564445,163.00643979592166
GDA,12.557403990574253,13.900651683917438
GDAP1,56.00243921418528,47.07467010432957
GDAP1L1,28.565374857197966,39.22283152520103
GDAP2,59.9182477521694,70.7572578238652
GDE1,316.7518833274887,67.32495441603288
GDF10,12.58714480509444,12.565645327774746
GDF11,79.60657243241027,92.06360787867573
GDF15,30.360879151262733,37.57003395988585
GDF2,59.17057067148167,56.81653213355529
GDF3,16.986136875930086,13.926989973071638
GDF5,31.486181397815976,32.82694581738407
GDF9,15.883325463908488,14.995125524077084
GDI1,946.252189689172,1016.0188400704191
GDI2,920.5930110764007,734.1907032990061
GDNF,18.10303908661384,19.456512223710938
GDPD1,18.025051228836524,19.360403403185515
GDPD2,32.781412139996526,39.75365651599037
GDPD3,88.13035905085202,46.5940707211335
GDPD5,208.49762247106548,72.93238402560951
GDPGP1,18.371786577093662,10.819574645380595
GEM,13.6303379007317,13.729954336393863
GEMIN2,82.77602114327544,92.14529350237581
GEMIN4,93.07909570560065,204.5767704042267
GEMIN5,66.59073439673136,73.63778702763483
GEMIN6,66.1754074235453,63.20793090255507
GEMIN7,110.39340934373654,40.61480867334204
GEMIN8,53.81711206232215,59.9182477521694
GEN1,38.04712552780891,18.13136944198772
GET4,140.13437140212972,152.26732054314192
GFAP,20.45748931964502,17.882680924820217
GFER,123.57250639495368,160.4606365262486
GFI1,216.41292215201776,47.583130440415786
GFI1B,33.98100571320232,53.72441677138643
GFM1,91.58146861865856,51.282961871892525
GFM2,87.29839581998267,127.95091832236469
GFOD1,77.93234485829609,25.371317222046777
GFOD2,61.839995964517605,38.235613742069525
GFPT1,159.086868103603,66.60274547908374
GFPT2,37.53335677465768,37.323810081211946
GFRA1,17.681658064246903,22.97940703192519
GFRA2,30.119670849765058,31.306909579029146
GFRA3,21.616002673856173,23.726029506116756
GFRA4,17.131238756827813,17.744738829450085
GGA1,378.99976612527774,352.5658797641179
GGA2,455.187919432801,338.68686554941905
GGA3,318.96306291194685,319.3825685768978
GGACT,29.131622062733683,64.24519769760042
GGCT,368.2174517682721,84.26198676013789
GGCX,287.4555712253587,144.31976074500278
GGH,19.4276432716256,12.82999401206083
GGN,27.151861209130608,27.15533698023632
GGNBP2,239.30527476230003,342.88975186561856
GGPS1,127.15785595969506,176.01394930634558
GGT1,77.20705535245477,54.489193412697375
GGT5,55.311604306430034,56.376818221521845
GGT6,24.61522094378674,28.604181995353933
GGT7,54.37182098806986,87.43677455189487
GGTA1P,15.209901391432558,16.285710360464087
GGTLC1,61.917721838774455,51.435624772473915
GGTLC2,37.03399387087891,33.46403779526125
GH1,14.908214346851294,13.863650064650308
GH2,15.145419174620525,15.94835352578997
GHDC,88.3269302605994,317.6495583449676
GHET1,17.588849183765827,11.373710845526094
GHITM,892.5531410555197,687.5504999529778
GHR,10.1347200774797,9.277667247969571
GHRH,32.910510475671536,32.556063837715
GHRHR,18.18500297108267,18.491152121119207
GHRL,77.33983492618293,240.5061907250534
GHRLOS,43.609336861729744,74.30525737049902
GHSR,20.02669158349589,23.39540866153625
GID4,45.75608726906809,39.30525232437233
GID8,323.7828128398352,370.25965711993484
GIF,11.825025911294201,13.39542720528163
GIGYF1,173.51190391536304,209.2984105392478
GIGYF2,156.83998559868087,179.9005453091737
GIMAP1,124.81844415910656,189.19409953335526
GIMAP1-GIMAP5,463.0361564316161,1211.2895033828959
GIMAP2,379.56685081907096,399.67088476538487
GIMAP4,431.57572458617506,392.5180965886807
GIMAP6,228.995296180038,230.12186471525985
