ID,memory.CD8.T.cells,naive.CD8.T.cells,myeloid.dendritic.cells,monocytes,naive.B.cells,NK.cells,memory.B.cells,regulatory.T.cells
CACNA1D,0.003270288782179649,0.013965382326196757,0.008761743222442197,0.0022775495394185266,0.07225195169621884,0.015430722638636412,1.2029289107079775,0.008557328833944515
ARSE,0.015395610907610246,0.0,0.10525841202904129,0.5951337964034107,0.007869988948660225,0.731146950200621,0.16356782407717388,0.36668627538883347
KIT,0.21334583455758005,0.0,0.2456823203697837,0.002431915992325135,0.27774587234679454,1.6469333930453816,0.23185434446857126,0.10926262092600898
HYDIN,0.009499272393649444,0.01978848062255143,0.050776808193753,0.015915343391498943,0.7734519002626784,0.11720894922661389,0.15732080363269402,0.02860855892522192
AASDH,0.7131384317719311,1.4575201805158788,0.1694515696073603,0.3074216462742217,6.144074497844474,2.6596365647736335,0.03584373971765607,1.08590888501989
ZNF19,0.15435380295744144,0.688274619794092,0.6351037296192411,0.0586026166463434,2.0997461775321273,1.6395123587456495,0.9745463887905761,0.5962439700411448
CACNA2D3,0.0,0.0013684056101348563,0.3555842679594967,0.0012861840840548604,0.0012699575005262818,0.0,0.0,0.00026553652547233885
RNF111,0.7894094131611028,0.9164852394946533,0.5654611192797997,0.02456520229982637,0.788041600375097,1.1512075153796022,0.036671028998534895,0.0896070506325445
CCNB2,1.5746298411686415,0.0,0.4277129002961354,0.0,1.2190135617031945,8.74621516268944,0.0,0.8164743096636988
FAM81A,0.00026835339416692364,0.0,0.29986847858439175,0.0,0.0007030971411635028,0.0,0.0,0.0
MYO1E,0.008628833867178986,0.16524266049173697,1.7649832322312369,0.16628553337209595,7.555407111839745,0.17388474601918374,0.38094863641072557,0.2458577854577733
APPL1,2.558406404154874,3.7024170338955757,4.362809719664945,0.22602130360210246,15.80888770954854,20.377335731761274,2.250052069555933,6.65566445002649
PWWP3B,0.0,0.0,0.011318021482449966,0.0,0.0,0.0,0.0,0.0
AFAP1L1,0.21817247465260423,0.02042777225979619,0.04115415795523986,0.0,0.305101106902455,0.03450578512190206,7.126762555817558,0.21891498024470954
TSC22D3,240.3226727136332,170.0622879808027,19.977269840831635,0.01925093595930946,1.170949242107694,8.106019334853219,32.241383123235494,0.06725266697078587
VPS26C,2.310879853693731,3.5666023431309593,5.758648170831313,0.3652446906454532,3.7081324840299477,2.995260339839468,3.7022238034420316,3.1097461331897556
DYRK1A,0.5741279670523183,1.1740640516525507,0.5443268462262953,0.760398937383391,3.264968457889685,2.35821016083747,3.6618658950542615,1.0519581905353808
KCNJ6,0.016888787649574535,0.03778332734470451,0.03642237511797722,0.08454381745516973,0.9983415515035198,0.18676057516990446,0.7670726219881762,0.1815849392835133
KCNJ15,0.020468567243135793,0.06569923681573084,0.06803169779842605,0.08204896233842787,0.3745679807654202,0.1054020052851562,1.2000769598487921,0.08210345327997787
ERG,0.0,0.0,0.043028093569569596,0.0,0.01187985330305145,0.0,0.0,0.0
ETS2,0.0,0.018556770646050963,3.8043234706672613,3.333933251471825,0.2635339328880093,0.0,1.0117938949172918,5.4746681659802645
TSPAN18,0.3299468869129403,0.0,0.008930753924179823,0.0,0.03399990438980838,0.15585966860614908,0.17622807153565564,0.18921511691814455
LCA5L,0.07002553002465087,0.09548713491303774,0.43750048815585435,0.5282685236949172,1.135696633404193,0.10133798449562047,0.09126988814800907,0.10030546318617534
SLC35B2,18.14402133250134,5.285732556261464,10.188322388700685,34.80961421736974,0.10446704804213984,11.653937400255186,1.6802134011883023,0.3681020777746958
TMEM164,0.002154974447661218,0.04730043313130625,0.3754681005814093,0.0010413996622283188,1.1913157569709956,0.014857495248693208,0.7140961853369219,0.00032482764691210404
MX1,10.808837754937588,13.982134122625903,37.39846942472779,13.925812525680842,6.546101083543239,3.116548234078585,6.770180737530604,20.127688250034776
CREB3L1,0.033164714388830834,0.033145652686892006,0.03751711899727764,0.0,0.21152854110342392,0.16161491669450379,0.38333868938611165,0.17958257186634896
C2CD2,2.7064917651568026,0.027815188945790412,0.1273800173728218,0.13866976509299914,1.001943708207572,0.1741553929038419,1.1621620215876547,0.15258341173309295
TAB3,0.7473826225205455,0.7704424740038207,0.20879851308948133,0.7566164675188348,8.499521646923089,1.4565947216520103,2.6664589588130956,0.8235209163333401
SLC38A10,0.73000792331644,2.2335282775915943,1.1414751944888413,0.6561147175173867,0.45338309212707173,0.18398216048996077,1.5947229430664882,0.14490592036590266
