,0,1,2,3,4,5
5,run_dtw_deconv,10,Cell6,0.9784594732168528,0.9658103241296517,8.551068529053654e-30
6,run_dtw_deconv,10,Cell7,0.9745400427784786,0.9763745498199279,1.3520758408110332e-33
7,run_dtw_deconv,10,Cell8,0.9663825828072264,0.9734933973589435,2.0720505509316065e-32
8,run_dtw_deconv,10,Cell9,0.8721684004160706,0.9238415366146459,1.1838055558700594e-21
9,run_dtw_deconv,10,Cell10,0.9766968729064722,0.9778151260504201,3.035477339419663e-34
0,run_dtw_deconv,11,Cell1,0.8764543432675758,0.9329651860744297,6.1446169967144e-23
1,run_dtw_deconv,11,Cell2,0.8683528684421014,0.7759423769507803,3.618969797877763e-11
2,run_dtw_deconv,11,Cell3,0.9620702126608792,0.9764705882352941,1.2274676441074813e-33
3,run_dtw_deconv,11,Cell4,0.9429388634526514,0.9563025210084033,2.773777002617339e-27
4,run_dtw_deconv,11,Cell5,0.6707975268502686,0.6484993997599039,3.533780348616317e-07
5,run_dtw_deconv,11,Cell6,0.9531672152085549,0.9558223289315725,3.586211522677661e-27
6,run_dtw_deconv,11,Cell7,0.5050529678089559,0.3389675870348139,0.016039990367231038
7,run_dtw_deconv,11,Cell8,0.8732145830891057,0.929891956782713,1.7397877694316745e-22
8,run_dtw_deconv,11,Cell9,0.8504402843919763,0.8587274909963984,1.5301054098092792e-15
9,run_dtw_deconv,11,Cell10,0.9815335342304081,0.9426650660264105,1.6115058685143284e-24
0,run_dtw_deconv,12,Cell1,0.9626603181645048,0.9624489795918367,7.817616532432667e-29
1,run_dtw_deconv,12,Cell2,0.9105885970618192,0.9306602641056423,1.347245434849189e-22
2,run_dtw_deconv,12,Cell3,0.915870365617557,0.9366146458583434,1.671323423776532e-23
3,run_dtw_deconv,12,Cell4,0.9473492172916808,0.9317166866746698,9.433130716875884e-23
4,run_dtw_deconv,12,Cell5,0.9603009205687791,0.9569747899159663,1.9264581586267005e-27
5,run_dtw_deconv,12,Cell6,0.8889375775470469,0.9361344537815126,1.9922941368077104e-23
6,run_dtw_deconv,12,Cell7,0.86086317479638,0.8934933973589435,2.6131589165518345e-18
7,run_dtw_deconv,12,Cell8,0.9326050303742518,0.8199279711884754,3.259516262951251e-13
8,run_dtw_deconv,12,Cell9,0.7692861130824477,0.7405042016806721,7.906196938760925e-10
9,run_dtw_deconv,12,Cell10,0.9290944269128086,0.9762785114045617,1.4887432099159288e-33
0,run_dtw_deconv,13,Cell1,0.9114102596427939,0.9624489795918367,7.817616532432667e-29
1,run_dtw_deconv,13,Cell2,0.9554827071924851,0.8503721488595438,5.5042517063125075e-15
2,run_dtw_deconv,13,Cell3,0.961198849259967,0.9625450180072029,7.359551519423367e-29
3,run_dtw_deconv,13,Cell4,0.9066403543781888,0.9472749099639856,2.2712426101154406e-25
4,run_dtw_deconv,13,Cell5,0.9670961767096382,0.9660024009603841,7.485734407507499e-30
5,run_dtw_deconv,13,Cell6,0.9587226470411437,0.9771428571428572,6.167785108602498e-34
6,run_dtw_deconv,13,Cell7,0.9678554922854559,0.9629291716686673,5.77125497319971e-29
7,run_dtw_deconv,13,Cell8,0.8875531378671971,0.9418967587034813,2.1988329363948187e-24
8,run_dtw_deconv,13,Cell9,0.9658906449559986,0.9569747899159663,1.9264581586267005e-27
9,run_dtw_deconv,13,Cell10,0.9620217139860139,0.9103001200480192,5.1468020810491616e-20
0,run_dtw_deconv,14,Cell1,0.845356220163113,0.6693397358943577,1.0703333797390095e-07
1,run_dtw_deconv,14,Cell2,0.8940222982305392,0.7670108043217286,8.282635283759228e-11
2,run_dtw_deconv,14,Cell3,0.950558135651797,0.9533253301320528,1.3046361144117814e-26
3,run_dtw_deconv,14,Cell4,0.749967173921514,0.7582713085234093,1.79871775934061e-10
4,run_dtw_deconv,14,Cell5,0.9680253141787388,0.9568787515006002,2.0301569021864364e-27
5,run_dtw_deconv,14,Cell6,0.9549989245777678,0.9675390156062423,2.5098017501551182e-30
6,run_dtw_deconv,14,Cell7,0.8454829271369542,0.9415126050420167,2.5643978089272573e-24
7,run_dtw_deconv,14,Cell8,0.8994464736333905,0.9094357743097237,6.414590404088933e-20
8,run_dtw_deconv,14,Cell9,0.8811120987994496,0.9738775510204081,1.4658875052070333e-32
9,run_dtw_deconv,14,Cell10,0.8947248787941443,0.9007923169267708,5.17554062692112e-19
0,run_dtw_deconv,15,Cell1,0.9733018257384617,0.9660984393757502,7.00191555091686e-30
1,run_dtw_deconv,15,Cell2,0.9639867243212922,0.9637935174069627,3.308133267282476e-29
2,run_dtw_deconv,15,Cell3,0.9839019271451862,0.9618727490996398,1.1194181242963007e-28
3,run_dtw_deconv,15,Cell4,0.953488777348175,0.8923409363745498,3.338340485902945e-18
4,run_dtw_deconv,15,Cell5,0.9534365647042058,0.9666746698679471,4.6702246528797986e-30
5,run_dtw_deconv,15,Cell6,0.894880857629844,0.9201920768307322,3.491378387080509e-21
6,run_dtw_deconv,15,Cell7,0.8921446262040643,0.9564945978391356,2.5008909534043413e-27
7,run_dtw_deconv,15,Cell8,0.951055314454745,0.9664825930372148,5.349401918491695e-30
8,run_dtw_deconv,15,Cell9,0.9032205334456564,0.8550780312124849,2.7028763369665014e-15
9,run_dtw_deconv,15,Cell10,0.933230056998868,0.9178871548619447,6.7340858759819215e-21
0,run_dtw_deconv,16,Cell1,0.8685648294193146,0.873517406962785,1.2813014209920635e-16
1,run_dtw_deconv,16,Cell2,0.7020176081544542,0.6358223289315726,6.996919353183379e-07
2,run_dtw_deconv,16,Cell3,0.9604917357496969,0.9729171668667466,3.4495583377271145e-32
3,run_dtw_deconv,16,Cell4,0.9745291319678111,0.9288355342136855,2.4612097003345252e-22
4,run_dtw_deconv,16,Cell5,0.9203013601611569,0.7997599039615846,3.2636540077137787e-12
5,run_dtw_deconv,16,Cell6,0.8815929193784362,0.8150300120048019,5.851097436636853e-13
6,run_dtw_deconv,16,Cell7,0.9706039625832606,0.9566866746698679,2.2537965573474115e-27
7,run_dtw_deconv,16,Cell8,0.9510682972960152,0.9429531812725089,1.4326547102266733e-24
8,run_dtw_deconv,16,Cell9,0.9543386782289311,0.9549579831932773,5.654115528020681e-27
9,run_dtw_deconv,16,Cell10,0.897920655725927,0.849891956782713,5.9104674485519705e-15
0,run_dtw_deconv,17,Cell1,0.9291100166369824,0.9378631452581032,1.05165587589888e-23
1,run_dtw_deconv,17,Cell2,0.9295978262492994,0.9539015606242497,9.746125243550988e-27
2,run_dtw_deconv,17,Cell3,0.9437808695629112,0.9365186074429772,1.7312775697031062e-23
3,run_dtw_deconv,17,Cell4,0.9334627944595866,0.9441056422569026,8.89389873486453e-25
4,run_dtw_deconv,17,Cell5,0.8514138730944147,0.8390396158463385,2.7741859548721447e-14
5,run_dtw_deconv,17,Cell6,0.8643540923324811,0.8736134453781513,1.2595720662622025e-16
6,run_dtw_deconv,17,Cell7,0.8194567726910303,0.8679471788715486,3.376432249341682e-16
7,run_dtw_deconv,17,Cell8,0.9535908596719821,0.9703241296518608,3.0073943778735926e-31
8,run_dtw_deconv,17,Cell9,0.7968433429424547,0.6689555822328932,1.0950949329133609e-07
9,run_dtw_deconv,17,Cell10,0.9474114087611634,0.9369987995198078,1.4507596373291784e-23
0,run_dtw_deconv,18,Cell1,0.8420150988312997,0.9050180072028812,1.9119217309117072e-19
1,run_dtw_deconv,18,Cell2,0.960331685939307,0.9572629051620648,1.6448899833271155e-27
2,run_dtw_deconv,18,Cell3,0.9182106455019065,0.9689795918367347,8.58043053800533e-31
3,run_dtw_deconv,18,Cell4,0.7666258541601519,0.7670108043217286,8.282635283759228e-11
4,run_dtw_deconv,18,Cell5,0.8838261986054606,0.8975270108043216,1.0841117908273532e-18
5,run_dtw_deconv,18,Cell6,0.9320466459024228,0.9525570228091236,1.913815369083536e-26
6,run_dtw_deconv,18,Cell7,0.9355337141024208,0.7713325330132053,5.5743115356823397e-11
7,run_dtw_deconv,18,Cell8,0.896822178140561,0.8697719087635054,2.470231138530666e-16
8,run_dtw_deconv,18,Cell9,0.9338707777888284,0.9599519807923168,3.5637448650615054e-28
9,run_dtw_deconv,18,Cell10,0.7191151780439728,0.6558943577430972,2.3375287361697155e-07
0,run_dtw_deconv,19,Cell1,0.9036543870783273,0.8339495798319327,5.511221640248848e-14
1,run_dtw_deconv,19,Cell2,0.7922015709209718,0.8670828331332533,3.9088204083413637e-16
2,run_dtw_deconv,19,Cell3,0.8730744724311061,0.8408643457382954,2.156474207888227e-14
3,run_dtw_deconv,19,Cell4,0.9494055596462894,0.9716686674669868,1.003343117190369e-31
4,run_dtw_deconv,19,Cell5,0.9665853126375016,0.9770468187274909,6.813440815539858e-34
5,run_dtw_deconv,19,Cell6,0.94386781317745,0.9175990396158462,7.300470635629069e-21
6,run_dtw_deconv,19,Cell7,0.8500940970713351,0.8662184873949579,4.5205445672589e-16
7,run_dtw_deconv,19,Cell8,0.9639412968375649,0.9732052821128452,2.6772233769087555e-32
8,run_dtw_deconv,19,Cell9,0.9569674950840769,0.9641776710684273,2.572027598290254e-29
9,run_dtw_deconv,19,Cell10,0.9664001409677093,0.967154861944778,3.314324604711753e-30
