,0,1,2,3,4,5
2,58173.csv,Microarray,monocytic.lineage,0.9953458958327358,0.9969924812030074,1.891102426799577e-21
3,58173.csv,Microarray,neutrophils,0.9984738938928639,0.993984962406015,9.57798144168789e-19
4,58173.csv,Microarray,B.cells,0.9987957955621022,1.0,0.0
5,58173.csv,Microarray,NK.cells,0.9873318887421189,0.9804511278195487,3.6893592442965844e-14
0,6244.csv,Microarray,memory.CD8.T.cells,0.9512263296860939,0.8957022809123649,1.6212748703084024e-18
1,6244.csv,Microarray,naive.CD8.T.cells,0.9467122073806943,0.8734213685474188,1.303387533379166e-16
2,6244.csv,Microarray,naive.CD4.T.cells,0.9987708949270295,0.9976950780312124,9.472615314734855e-58
3,6244.csv,Microarray,memory.CD4.T.cells,0.9869065891152818,0.9637935174069627,3.308133267282476e-29
4,6244.csv,Microarray,regulatory.T.cells,0.9963878882605645,0.992797118847539,6.750482228563972e-46
5,6244.csv,Microarray,naive.B.cells,0.9766170720705489,0.9445858343337334,7.269812179396797e-25
6,6244.csv,Microarray,memory.B.cells,0.9598451942036215,0.9176950780312124,7.106804148600365e-21
0,72642-110085.csv,Microarray,B.cells,0.990535940344399,0.9838655462184873,1.5567941699872901e-37
1,72642-110085.csv,Microarray,CD4.T.cells,0.560806940890011,0.5190396158463385,0.00011247718626564616
2,72642-110085.csv,Microarray,CD8.T.cells,0.6750728093835635,0.5933733493397358,5.588290378966086e-06
3,72642-110085.csv,Microarray,monocytic.lineage,0.9972538942693926,0.9912605042016807,6.878015234684965e-44
4,72642-110085.csv,Microarray,NK.cells,0.9211708313068964,0.8338535414165665,5.581821289260827e-14
5,72642-110085.csv,Microarray,neutrophils,0.9982027774476603,0.9943337334933974,2.1662183987859452e-48
6,72642-110085.csv,Microarray,endothelial.cells,0.9980015031204703,0.9989435774309724,7.092760167815739e-66
7,72642-110085.csv,Microarray,fibroblasts,0.9988369363922264,0.9982713085234093,9.56545440454437e-61
0,93683.csv,Microarray,memory.CD8.T.cells,0.9962506964253205,0.9834586466165413,8.293403515243347e-15
1,93683.csv,Microarray,naive.CD8.T.cells,0.9945755224181988,0.9774436090225563,1.322934226421056e-13
0,93777.csv,Microarray,CD4.T.cells,0.9378496139089733,0.9161584633853541,1.0884665654741747e-20
1,93777.csv,Microarray,CD8.T.cells,0.9787752902547685,0.9774309723889555,4.563594341354691e-34
2,93777.csv,Microarray,monocytic.lineage,0.9964363221621477,0.9858823529411764,6.458957857118681e-39
3,93777.csv,Microarray,neutrophils,0.9976132970626076,0.9961584633853541,1.9654496505812708e-52
4,93777.csv,Microarray,NK.cells,0.9924370361884078,0.9877070828331332,2.378966714460922e-40
5,93777.csv,Microarray,B.cells,0.9861244153521425,0.9575510204081631,1.4029436024973799e-27
6,93777.csv,Microarray,fibroblasts,0.9959796322978209,0.9858823529411764,6.458957857118681e-39
