,0,1,2,3,4,5
0,a,b,c,0.0,0.0,0.0
1,a,b,c,0.0,0.0,0.0
0,10x,Microarray,cell1,0.928168627796946,0.8152626917723008,0.00405065030072368
1,10x,Microarray,cell2,0.7834353706917517,0.4822553024132208,0.15807226898115406
2,10x,Microarray,cell3,0.7985302073920283,0.6210338067047952,0.055329184169790664
3,10x,Microarray,cell4,0.8204170621825885,0.7598123109963695,0.010769501525610197
4,10x,Microarray,cell5,0.8902170604708279,0.7699703200071729,0.009181533254450269
0,Abbas,Microarray,Jurkat,0.9937673021655333,0.9716254134469436,1.3811738967574605e-07
1,Abbas,Microarray,IM-9,0.9894654738389974,0.9716254134469436,1.3811738967574605e-07
2,Abbas,Microarray,Raji,0.9874659487402834,0.9716254134469436,1.3811738967574605e-07
3,Abbas,Microarray,THP-1,0.9431119611800737,0.6477502756312957,0.02275180607257669
0,BreastBlood,Microarray,Blood,0.7811342252185898,0.8215838362577492,0.00660265592724442
1,BreastBlood,Microarray,Breast,0.9881825468592511,0.8215838362577492,0.00660265592724442
0,CIBERSORT,Microarray,B cells naive,0.9550964481363884,0.6668859288553503,0.21889398131323154
1,CIBERSORT,Microarray,B cells memory,0.8740851625697502,0.8944271909999159,0.040519326353834
2,CIBERSORT,Microarray,Plasma cells,0.9348085964332431,0.8999999999999998,0.03738607346849874
3,CIBERSORT,Microarray,T cells CD8,0.9057727958321573,0.9746794344808963,0.004818230468198566
4,CIBERSORT,Microarray,T cells CD4 naive,0.6725441073457673,0.7999999999999999,0.10408803866182788
5,CIBERSORT,Microarray,T cells CD4 memory resting,0.7641223933136325,0.5270462766947298,0.3614548502018728
6,CIBERSORT,Microarray,T cells CD4 memory activated,0.83970281928409,0.7999999999999999,0.10408803866182788
7,CIBERSORT,Microarray,T cells follicular helper,0.6505716914480235,0.31622776601683794,0.604181303590592
8,CIBERSORT,Microarray,T cells regulatory (Tregs),0.740044290369769,0.6,0.28475697986529375
9,CIBERSORT,Microarray,T cells gamma delta,0.9772246034989674,0.8720815992723809,0.05385421772754211
10,CIBERSORT,Microarray,NK cells resting,0.9083546507086688,0.7,0.1881204043741873
11,CIBERSORT,Microarray,NK cells activated,0.9934241737017123,0.9486832980505137,0.013846832988859107
12,CIBERSORT,Microarray,Monocytes,0.4976427034736009,0.3,0.6238376647810728
13,CIBERSORT,Microarray,Macrophages M0,0.8052787819044188,0.5642880936468347,0.32172333582430024
14,CIBERSORT,Microarray,Macrophages M1,0.9748191118335479,0.8999999999999998,0.03738607346849874
15,CIBERSORT,Microarray,Macrophages M2,0.9822740092827122,0.8207826816681234,0.08858700531354378
16,CIBERSORT,Microarray,Dendritic cells resting,0.962434759476833,0.9746794344808963,0.004818230468198566
17,CIBERSORT,Microarray,Dendritic cells activated,0.9181068519033354,0.9746794344808963,0.004818230468198566
18,CIBERSORT,Microarray,Mast cells resting,0.946062713646354,0.8999999999999998,0.03738607346849874
19,CIBERSORT,Microarray,Mast cells activated,0.9961203156487896,0.9746794344808963,0.004818230468198566
20,CIBERSORT,Microarray,Eosinophils,0.9950152477676342,0.9746794344808963,0.004818230468198566
21,CIBERSORT,Microarray,Neutrophils,0.9869671620531061,0.8944271909999159,0.040519326353834
0,DeconRNASeq,Microarray,brain,0.9997864698534157,0.9636363636363635,7.320974809529922e-06
1,DeconRNASeq,Microarray,muscle,0.9932365811281527,0.9757575757575757,1.4675461874042197e-06
2,DeconRNASeq,Microarray,lung,0.9951615141976172,0.9393939393939393,5.484052998513666e-05
3,DeconRNASeq,Microarray,liver,0.9995815583178408,0.9878787878787878,9.307459988955517e-08
4,DeconRNASeq,Microarray,heart,0.969204252020793,0.8545454545454544,0.0016368033159867143
